Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Moisture,Broken,Hygro_weighted,Plastic_like,Total_strain_norm,Slip_strain_norm
2.949971,0.49462697,116.7,17305.0,0.4546142,1.6219913,0.3819492,39607.0,1.308403,0.7659619,0,0.37915465,2.5708163,0.68416774,0.11471564
2.9557312,0.494644,116.81,17308.0,0.45606554,1.6238805,0.38417444,39607.0,1.308403,0.77046376,0,0.3815376,2.5741935,0.68550366,0.11471959
2.9614236,0.4946612,116.92,17311.0,0.4574976,1.6257484,0.3863743,39607.0,1.308403,0.77491444,0,0.38389352,2.5775301,0.6868239,0.114723586
2.9670405,0.494667,117.03,17312.0,0.45891142,1.6275958,0.38854998,39607.0,1.308403,0.7793164,0,0.3862236,2.580817,0.68812656,0.11472493
2.9725897,0.494667,117.14,17312.0,0.46030805,1.6294235,0.39070272,39607.0,1.308403,0.78367215,0,0.38852894,2.584061,0.68941355,0.11472493
2.9780977,0.49463642,117.25,17316.0,0.4616998,1.6312721,0.39283362,39606.0,1.308403,0.7879838,0,0.39080855,2.587289,0.690691,0.11471783
2.9835293,0.49463642,117.36,17316.0,0.46306333,1.6330628,0.39494362,39606.0,1.308403,0.7922534,0,0.3930672,2.5904622,0.69195074,0.11471783
2.988905,0.49463642,117.47,17316.0,0.46441117,1.6348361,0.39703372,39606.0,1.308403,0.7964828,0,0.39530382,2.5936012,0.6931974,0.11471783
2.9942265,0.49463642,117.58,17316.0,0.46574372,1.6365925,0.39910468,39606.0,1.308403,0.80067366,0,0.39751902,2.5967073,0.6944316,0.11471783
2.999507,0.49464846,117.69,17318.0,0.46706143,1.6383324,0.4011573,39606.0,1.308403,0.80482745,0,0.3997135,2.5997934,0.6956563,0.11472063
3.0047336,0.49465793,117.8,17320.0,0.46836448,1.6400563,0.40319216,39606.0,1.308403,0.8089454,0,0.40188774,2.602846,0.6968685,0.114722826
3.0099144,0.49467182,117.91,17322.0,0.46965352,1.6417644,0.40520987,39606.0,1.308403,0.81302875,0,0.40404224,2.6058722,0.69807005,0.114726044
3.0150464,0.494686,118.02,17324.0,0.47092867,1.6434573,0.40721083,39606.0,1.308403,0.81707835,0,0.4061774,2.608869,0.69926023,0.11472934
3.0201235,0.4946933,118.13,17325.0,0.47219032,1.6451349,0.40919542,39606.0,1.308403,0.82109493,0,0.40829346,2.61183,0.7004378,0.11473103
3.0251458,0.4946933,118.24,17325.0,0.47343892,1.6467978,0.41116393,39606.0,1.308403,0.82507896,0,0.41039062,2.6147552,0.7016025,0.11473103
3.0301273,0.4947,118.35,17326.0,0.47467467,1.6484456,0.41311654,39606.0,1.308403,0.82903093,0,0.412469,2.6176584,0.7027579,0.114732586
3.0350554,0.4947,118.46,17326.0,0.47589743,1.6500785,0.41505337,39606.0,1.308403,0.832951,0,0.41452867,2.6205268,0.7039008,0.114732586
3.0399487,0.4947126,118.57,17328.0,0.4771076,1.6516967,0.41697443,39606.0,1.308403,0.8368392,0,0.41656956,2.6233792,0.7050357,0.1147355
3.0447862,0.49466336,118.68,17329.0,0.4783161,1.6533417,0.41887963,39605.0,1.308403,0.8406954,0,0.41859165,2.6261945,0.7061576,0.114724085
3.0495732,0.49466336,118.79,17329.0,0.4795015,1.6549298,0.4207688,39605.0,1.308403,0.84451926,0,0.42059457,2.6289785,0.7072678,0.114724085
3.0543118,0.49466336,118.9,17329.0,0.4806739,1.6565025,0.42264175,39605.0,1.308403,0.84831035,0,0.4225782,2.6317334,0.7083668,0.114724085
3.0590017,0.49466336,119.01,17329.0,0.48183364,1.6580596,0.42449823,39605.0,1.308403,0.85206807,0,0.42454213,2.6344597,0.70945454,0.114724085
3.0636425,0.49466336,119.12,17329.0,0.48298064,1.6596009,0.4263378,39605.0,1.308403,0.8557917,0,0.42648605,2.6371565,0.7105308,0.114724085
3.0682402,0.4946702,119.23,17330.0,0.48411483,1.6611259,0.42816013,39605.0,1.308403,0.8594803,0,0.4284095,2.6398306,0.71159714,0.11472567
3.0727828,0.49462128,119.34,17331.0,0.48524818,1.6626753,0.42996466,39604.0,1.308403,0.863133,0,0.43031058,2.6424723,0.71265066,0.114714324
3.0772707,0.49462128,119.45,17331.0,0.48635674,1.6641667,0.4317509,39604.0,1.308403,0.86674863,0,0.43219158,2.6450791,0.71369153,0.114714324
3.0817082,0.4945721,119.56,17332.0,0.48746383,1.6656817,0.43351823,39603.0,1.308403,0.8703261,0,0.4340493,2.6476588,0.7147207,0.11470292
3.0860991,0.49447846,119.67,17335.0,0.48857,1.66722,0.43526608,39601.0,1.308403,0.87386405,0,0.4358831,2.6502159,0.7157391,0.1146812
3.0904315,0.494433,119.78,17337.0,0.4896506,1.6686993,0.43699375,39600.0,1.308403,0.87736124,0,0.4376955,2.652736,0.7167438,0.11467066
3.0947165,0.49434602,119.89,17341.0,0.49072954,1.6702002,0.43870053,39598.0,1.308403,0.8808162,0,0.43948203,2.6552343,0.7177377,0.11465049
3.095373,0.49434602,120.0,17341.0,0.49135247,1.6702143,0.43871742,39598.0,1.308403,0.88085043,0,0.43949974,2.6558733,0.71788985,0.11465049
3.095373,0.49434602,120.0,17341.0,0.49135247,1.6702143,0.43871742,39598.0,1.308403,0.88085043,0,0.43949974,2.6558733,0.71788985,0.11465049
3.0957954,0.49434602,120.09,17341.0,0.4917722,1.670215,0.43871647,39598.0,1.308403,0.8808486,0,0.4395006,2.6562948,0.71798784,0.11465049
3.0953922,0.49435085,120.18,17342.0,0.49208796,1.6698956,0.43815932,39598.0,1.308403,0.8797359,0,0.43909785,2.6562943,0.7178944,0.114651605
3.0911825,0.4943802,120.27,17346.0,0.49196643,1.6680973,0.43566948,39597.0,1.308403,0.8747254,0,0.436777,2.6544056,0.716918,0.114658415
3.0846727,0.4943802,120.36,17346.0,0.49146754,1.665439,0.43217662,39597.0,1.308403,0.8676914,0,0.433425,2.6512475,0.71540827,0.114658415
3.0764625,0.49438563,120.45,17347.0,0.49064082,1.6621706,0.42795354,39597.0,1.308403,0.8591842,0,0.4293036,2.647159,0.7135041,0.11465967
3.0668461,0.4943912,120.54,17348.0,0.48951834,1.6584107,0.42315364,39597.0,1.308403,0.84951264,0,0.4245623,2.6422837,0.71127385,0.11466096
3.0560102,0.4943912,120.63,17348.0,0.48812273,1.6542346,0.41787326,39597.0,1.308403,0.838871,0,0.4192965,2.6367137,0.70876074,0.11466096
3.0440235,0.4943912,120.72,17348.0,0.48646244,1.6496674,0.4121447,39597.0,1.308403,0.8273242,0,0.4135372,2.6304862,0.7059807,0.11466096
3.0312083,0.4943912,120.81,17348.0,0.4845759,1.6448339,0.4061208,39597.0,1.308403,0.81518036,0,0.4074424,2.623766,0.7030086,0.11466096
3.0175579,0.4943912,120.9,17348.0,0.48246908,1.6397294,0.39979485,39597.0,1.308403,0.80242574,0,0.4010056,2.6165524,0.69984275,0.11466096
3.0031538,0.4943912,120.99,17348.0,0.4801545,1.6343844,0.39320338,39597.0,1.308403,0.7891342,0,0.39426565,2.6088881,0.6965021,0.11466096
2.9880676,0.4943912,121.08,17348.0,0.47764432,1.6288254,0.38637733,39597.0,1.308403,0.7753682,0,0.38725585,2.6008117,0.69300324,0.11466096
2.972378,0.4943912,121.17,17348.0,0.47495216,1.6230814,0.37935042,39597.0,1.308403,0.76119566,0,0.38001284,2.5923653,0.68936443,0.11466096
2.956219,0.4943912,121.26,17348.0,0.47209927,1.6172023,0.3721791,39597.0,1.308403,0.7467303,0,0.37259924,2.5836198,0.6856168,0.11466096
2.9394462,0.4943912,121.35,17348.0,0.46907434,1.61113,0.3647974,39597.0,1.308403,0.7318396,0,0.36494216,2.5745041,0.6817268,0.11466096
2.9222102,0.4943912,121.44,17348.0,0.46589673,1.6049225,0.3572718,39597.0,1.308403,0.7166573,0,0.35711467,2.5650957,0.67772937,0.11466096
2.904556,0.4943912,121.53,17348.0,0.46257734,1.5985953,0.3496196,39597.0,1.308403,0.7012186,0,0.34913605,2.55542,0.67363495,0.11466096
2.8865254,0.4943912,121.62,17348.0,0.45912635,1.5921623,0.34185705,39597.0,1.308403,0.6855562,0,0.34102416,2.5455012,0.6694532,0.11466096
2.868132,0.4943912,121.71,17348.0,0.45555037,1.5856274,0.33398914,39597.0,1.308403,0.66968024,0,0.3327839,2.5353482,0.66518736,0.11466096
2.8493562,0.4943912,121.8,17348.0,0.45185083,1.5789819,0.32600763,39597.0,1.308403,0.65357435,0,0.32440403,2.5249522,0.6608328,0.11466096
2.830413,0.4943912,121.89,17348.0,0.44805762,1.5723069,0.31800067,39597.0,1.308403,0.6374161,0,0.31598693,2.5144262,0.6564395,0.11466096
2.8112338,0.4943912,121.98,17348.0,0.44417053,1.5655727,0.30993712,39597.0,1.308403,0.62114286,0,0.30749524,2.5037386,0.6519913,0.11466096
2.7918475,0.4943912,122.07,17348.0,0.44019708,1.5587896,0.3018289,39597.0,1.308403,0.6047787,0,0.29894176,2.4929059,0.64749515,0.11466096
2.7722745,0.49433514,122.16,17350.0,0.43615738,1.5520041,0.29368666,39596.0,1.308403,0.58834535,0,0.29033598,2.4819386,0.6429557,0.11464796
2.7525773,0.49433514,122.25,17350.0,0.43203646,1.5451578,0.2855295,39596.0,1.308403,0.57188094,0,0.28170317,2.470874,0.6383875,0.11464796
2.7328033,0.49432987,122.34,17351.0,0.42785943,1.5383092,0.27737913,39596.0,1.308403,0.5554296,0,0.2730674,2.4597359,0.63380146,0.11464674
2.7128754,0.49432987,122.43,17351.0,0.423621,1.5314238,0.2692021,39596.0,1.308403,0.538924,0,0.26438522,2.4484901,0.62917966,0.11464674
2.6928256,0.49432456,122.52,17352.0,0.41932812,1.5245175,0.26101628,39596.0,1.308403,0.5224003,0,0.2556767,2.4371488,0.62452966,0.11464551
2.6727097,0.49432456,122.61,17352.0,0.4149899,1.5176065,0.25283942,39596.0,1.308403,0.5058943,0,0.24696232,2.4257474,0.61986434,0.11464551
2.6527169,0.49432456,122.7,17352.0,0.410633,1.5107627,0.24474357,39596.0,1.308403,0.48955125,0,0.23833258,2.4143844,0.6152275,0.11464551
2.6341074,0.49432456,122.79,17352.0,0.4064097,1.5044583,0.23720118,39596.0,1.308403,0.47432414,0,0.23038302,2.4037242,0.61091155,0.11464551
2.6181276,0.49427372,122.88,17353.0,0.40251085,1.4991887,0.23068689,39595.0,1.308403,0.46117127,0,0.22369047,2.394437,0.60720545,0.11463372
2.603602,0.49426818,122.97,17354.0,0.39883837,1.4944112,0.22475353,39595.0,1.308403,0.4491903,0,0.21766648,2.3859353,0.6038366,0.11463243
2.5901728,0.49426818,123.06,17354.0,0.39536396,1.4900228,0.21925887,39595.0,1.308403,0.43809408,0,0.21213306,2.3780396,0.6007221,0.11463243
2.5776372,0.49426818,123.15,17354.0,0.39206213,1.4859492,0.21412592,39595.0,1.308403,0.4277272,0,0.20699655,2.3706405,0.59781474,0.11463243
2.5658588,0.49426818,123.24,17354.0,0.38891464,1.4821391,0.20930067,39595.0,1.308403,0.41798073,0,0.20219246,2.3636663,0.5950831,0.11463243
2.5547411,0.49426818,123.33,17354.0,0.38590825,1.4785566,0.20474413,39595.0,1.308403,0.40877613,0,0.19767514,2.3570662,0.5925046,0.11463243
2.5442095,0.49426818,123.42,17354.0,0.3830325,1.4751735,0.20042576,39595.0,1.308403,0.40005183,0,0.19340928,2.3508003,0.5900621,0.11463243
2.5342042,0.49426818,123.51,17354.0,0.38027886,1.4719676,0.19632094,39595.0,1.308403,0.39175826,0,0.18936685,2.3448374,0.5877417,0.11463243
2.5246766,0.49426818,123.6,17354.0,0.37763998,1.4689207,0.19240938,39595.0,1.308403,0.38385454,0,0.18552499,2.3391516,0.58553195,0.11463243
2.5155854,0.49426818,123.69,17354.0,0.37510943,1.4660177,0.18867396,39595.0,1.308403,0.3763062,0,0.18186463,2.3337207,0.5834235,0.11463243
2.506895,0.49426818,123.78,17354.0,0.37268132,1.4632459,0.18509994,39595.0,1.308403,0.36908352,0,0.1783695,2.3285255,0.581408,0.11463243
2.4985752,0.49426818,123.87,17354.0,0.37035024,1.460594,0.18167467,39595.0,1.308403,0.36216098,0,0.17502576,2.3235495,0.57947844,0.11463243
2.490599,0.49426818,123.96,17354.0,0.3681112,1.4580526,0.17838699,39595.0,1.308403,0.35551617,0,0.17182133,2.3187778,0.57762855,0.11463243
2.4829378,0.49426356,124.05,17355.0,0.36595953,1.4556135,0.17522706,39595.0,1.308403,0.34912923,0,0.16874562,2.314192,0.57585174,0.11463136
2.4755795,0.49426356,124.14,17355.0,0.3638907,1.4532689,0.17218617,39595.0,1.308403,0.34298256,0,0.16578934,2.3097901,0.5741452,0.11463136
2.4685004,0.49426356,124.23,17355.0,0.36190078,1.4510125,0.16925646,39595.0,1.308403,0.3370604,0,0.16294415,2.305556,0.5725034,0.11463136
2.4616795,0.49421436,124.32,17356.0,0.35999593,1.4488744,0.16643089,39594.0,1.308403,0.33134848,0,0.16020198,2.3014774,0.5709214,0.11461995
2.4551077,0.49421436,124.41,17356.0,0.3581517,1.446777,0.1637032,39594.0,1.308403,0.32583404,0,0.15755752,2.2975502,0.5693973,0.11461995
2.4487677,0.49421436,124.5,17356.0,0.35637546,1.4447519,0.16106747,39594.0,1.308403,0.3205053,0,0.15500404,2.2937636,0.5679269,0.11461995
2.4426413,0.49416,124.59,17357.0,0.35467097,1.4428343,0.15851843,39593.0,1.308403,0.31535167,0,0.15254028,2.290101,0.566506,0.11460734
2.4367204,0.49410585,124.68,17358.0,0.35302728,1.4409804,0.15605126,39592.0,1.308403,0.31036335,0,0.15015692,2.2865636,0.56513286,0.11459478
2.4309993,0.49410585,124.77,17358.0,0.35143447,1.439147,0.15366149,39592.0,1.308403,0.30553144,0,0.14784534,2.2831538,0.563806,0.11459478
2.4254537,0.4939986,124.86,17360.0,0.34991208,1.4374496,0.15134504,39590.0,1.308403,0.30084762,0,0.14561358,2.2798402,0.56251985,0.1145699
2.4200869,0.49394533,124.95,17361.0,0.34843448,1.4357661,0.14909813,39589.0,1.308403,0.2963043,0,0.14344545,2.2766414,0.5612751,0.11455756
2.4148831,0.49384233,125.04,17363.0,0.347016,1.4341708,0.14691728,39587.0,1.308403,0.2918944,0,0.14134288,2.2735403,0.56006825,0.11453367
2.4098346,0.49378446,125.13,17365.0,0.34563646,1.4325868,0.14479929,39586.0,1.308403,0.28761145,0,0.13930021,2.2705345,0.5588974,0.114520244
2.4049459,0.49378446,125.22,17365.0,0.34429526,1.4310095,0.1427411,39586.0,1.308403,0.2834493,0,0.13731195,2.267634,0.5577636,0.114520244
2.4001868,0.49372286,125.31,17368.0,0.34300536,1.4295152,0.1407399,39585.0,1.308403,0.27940232,0,0.13538273,2.2648041,0.5566598,0.114505954
2.395577,0.49372286,125.4,17368.0,0.3417491,1.4280238,0.13879307,39585.0,1.308403,0.27546522,0,0.1335025,2.2620745,0.5555907,0.114505954
2.391097,0.49372286,125.49,17368.0,0.3405329,1.4265721,0.13689816,39585.0,1.308403,0.27163306,0,0.13167258,2.2594244,0.5545517,0.114505954
2.3867412,0.49372286,125.58,17368.0,0.33935446,1.4251586,0.1350529,39585.0,1.308403,0.26790124,0,0.1298907,2.2568505,0.5535415,0.114505954
2.3825035,0.49372286,125.67,17368.0,0.338212,1.4237815,0.13325514,39585.0,1.308403,0.2642654,0,0.12815474,2.2543488,0.55255866,0.114505954
2.3783789,0.49372286,125.76,17368.0,0.33710393,1.4224393,0.13150287,39585.0,1.308403,0.26072147,0,0.12646273,2.2519162,0.55160207,0.114505954
2.3743625,0.49372286,125.85,17368.0,0.33602867,1.4211304,0.12979418,39585.0,1.308403,0.2572657,0,0.12481277,2.2495499,0.55067056,0.114505954
2.3704495,0.49372286,125.94,17368.0,0.33498472,1.4198536,0.1281273,39585.0,1.308403,0.2538944,0,0.12320313,2.2472465,0.5497631,0.114505954
2.366636,0.49372286,126.03,17368.0,0.33397073,1.4186074,0.12650056,39585.0,1.308403,0.25060424,0,0.12163216,2.2450037,0.5488786,0.114505954
2.3629172,0.49372286,126.12,17368.0,0.33298534,1.4173906,0.124912366,39585.0,1.308403,0.24739201,0,0.120098315,2.242819,0.54801613,0.114505954
2.35929,0.49372286,126.21,17368.0,0.33202735,1.4162022,0.12336124,39585.0,1.308403,0.2442547,0,0.11860014,2.2406898,0.5471749,0.114505954
2.3557498,0.49372286,126.3,17368.0,0.33109555,1.4150409,0.12184576,39585.0,1.308403,0.24118945,0,0.11713625,2.2386136,0.5463539,0.114505954
2.352294,0.49372286,126.39,17368.0,0.33018884,1.4139057,0.12036459,39585.0,1.308403,0.23819357,0,0.11570533,2.2365887,0.5455524,0.114505954
2.348919,0.49372286,126.48,17368.0,0.32930613,1.4127959,0.118916474,39585.0,1.308403,0.2352645,0,0.114306174,2.2346127,0.5447696,0.114505954
2.3456216,0.49372286,126.57,17368.0,0.32844642,1.4117103,0.11750021,39585.0,1.308403,0.23239982,0,0.11293761,2.232684,0.54400486,0.114505954
2.342399,0.49372286,126.66,17368.0,0.3276088,1.410648,0.116114646,39585.0,1.308403,0.22959723,0,0.11159852,2.2308004,0.5432575,0.114505954
2.3392482,0.49372286,126.75,17368.0,0.32679233,1.4096082,0.11475872,39585.0,1.308403,0.22685455,0,0.110287875,2.2289603,0.5425267,0.114505954
2.3361669,0.49372286,126.84,17368.0,0.32599613,1.4085903,0.1134314,39585.0,1.308403,0.22416969,0,0.10900467,2.2271621,0.5418121,0.114505954
2.3331468,0.4937174,126.93,17369.0,0.32521945,1.4075934,0.112131715,39585.0,1.308403,0.2215407,0,0.107747965,2.2253988,0.5411117,0.114504695
2.3301966,0.4937174,127.02,17369.0,0.32446146,1.4066168,0.11085872,39585.0,1.308403,0.21896571,0,0.10651686,2.2236798,0.54042745,0.114504695
2.3273087,0.4937174,127.11,17369.0,0.32372147,1.4056598,0.10961154,39585.0,1.308403,0.2164429,0,0.10531051,2.2219982,0.53975767,0.114504695
2.3244808,0.4937174,127.2,17369.0,0.32299876,1.4047219,0.10838934,39585.0,1.308403,0.21397059,0,0.104128085,2.2203526,0.53910184,0.114504695
2.3217108,0.4937174,127.29,17369.0,0.32229266,1.4038023,0.1071913,39585.0,1.308403,0.21154712,0,0.10296881,2.218742,0.5384594,0.114504695
2.3189967,0.4937174,127.38,17369.0,0.32160255,1.4029005,0.10601666,39585.0,1.308403,0.20917098,0,0.101831965,2.2171648,0.53782994,0.114504695
2.3163369,0.4937174,127.47,17369.0,0.32092786,1.4020158,0.10486468,39585.0,1.308403,0.20684066,0,0.10071683,2.21562,0.5372131,0.114504695
2.3137293,0.4937174,127.56,17369.0,0.32026798,1.4011478,0.103734665,39585.0,1.308403,0.20455475,0,0.099622734,2.2141066,0.53660834,0.114504695
2.3111725,0.4937174,127.65,17369.0,0.3196224,1.4002962,0.102625936,39585.0,1.308403,0.2023119,0,0.09854903,2.2126234,0.53601533,0.114504695
2.3086646,0.4937174,127.74,17369.0,0.31899062,1.3994601,0.10153786,39585.0,1.308403,0.20011081,0,0.0974951,2.2111695,0.5354337,0.114504695
2.3062043,0.4937174,127.83,17369.0,0.3183721,1.3986393,0.10046983,39585.0,1.308403,0.19795023,0,0.096460365,2.209744,0.5348631,0.114504695
2.3037832,0.49371096,127.92,17370.0,0.3177664,1.3978332,0.09942123,39585.0,1.308403,0.19582896,0,0.09544424,2.208339,0.5343016,0.1145032
2.3014135,0.49371096,128.01,17370.0,0.31717294,1.3970416,0.09839152,39585.0,1.308403,0.19374588,0,0.094446205,2.2069674,0.533752,0.1145032
2.299087,0.49371096,128.1,17370.0,0.31659156,1.3962637,0.09738015,39585.0,1.308403,0.19169989,0,0.09346573,2.2056212,0.5332124,0.1145032
2.296797,0.4937057,128.19,17371.0,0.31602174,1.3954995,0.0963866,39585.0,1.308403,0.18968995,0,0.09250232,2.2042947,0.53268135,0.114501975
2.2945533,0.4937057,128.28,17371.0,0.31546298,1.3947483,0.09541036,39585.0,1.308403,0.18771502,0,0.09155549,2.2029977,0.53216094,0.114501975
2.2923489,0.4937057,128.37,17371.0,0.31491512,1.3940101,0.09445097,39585.0,1.308403,0.18577416,0,0.0906248,2.2017243,0.5316497,0.114501975
2.2901711,0.49369383,128.46,17373.0,0.31437773,1.3932842,0.09350797,39585.0,1.308403,0.18386643,0,0.08970979,2.2004611,0.5311446,0.114499226
2.2880425,0.49369383,128.55,17373.0,0.3138503,1.3925705,0.0925809,39585.0,1.308403,0.18199092,0,0.08881005,2.1992323,0.530651,0.114499226
2.2859502,0.49369383,128.64,17373.0,0.31333283,1.3918686,0.09166934,39585.0,1.308403,0.1801468,0,0.08792516,2.198025,0.5301657,0.114499226
2.283893,0.49369383,128.73,17373.0,0.31282482,1.391178,0.0907729,39585.0,1.308403,0.17833322,0,0.087054744,2.1968384,0.5296886,0.114499226
2.281865,0.49368834,128.82,17374.0,0.31232604,1.3904988,0.08989116,39585.0,1.308403,0.1765494,0,0.08619842,2.1956663,0.5292182,0.11449795
2.2798755,0.49368834,128.91,17374.0,0.31183603,1.3898304,0.08902373,39585.0,1.308403,0.17479452,0,0.08535581,2.1945195,0.5287568,0.11449795
2.2795537,0.49368834,129.0,17374.0,0.31152686,1.3898237,0.08901515,39585.0,1.308403,0.17477715,0,0.085347466,2.1942062,0.5286822,0.11449795
2.2795537,0.49368834,129.0,17374.0,0.31152686,1.3898237,0.08901515,39585.0,1.308403,0.17477715,0,0.085347466,2.1942062,0.5286822,0.11449795
2.2795537,0.49368834,129.0,17374.0,0.31152686,1.3898237,0.08901515,39585.0,1.308403,0.17477715,0,0.085347466,2.1942062,0.5286822,0.11449795
2.2795537,0.49368834,129.0,17374.0,0.31152686,1.3898237,0.08901515,39585.0,1.308403,0.17477715,0,0.085347466,2.1942062,0.5286822,0.11449795
2.2792325,0.49368834,129.11,17374.0,0.31121495,1.3898182,0.08900675,39585.0,1.308403,0.17476016,0,0.085340515,2.193892,0.52860767,0.11449795
2.2793534,0.49368834,129.22,17374.0,0.31100488,1.3899399,0.08904371,39585.0,1.308403,0.17483395,0,0.08549392,2.1938596,0.52863574,0.11449795
2.2813058,0.4936832,129.33,17375.0,0.31104994,1.3907505,0.08989186,39585.0,1.308403,0.17654721,0,0.08651572,2.1947901,0.52908856,0.11449676
2.284368,0.49365008,129.44,17381.0,0.31130332,1.3919706,0.09124253,39585.0,1.308403,0.1792752,0,0.08805383,2.1963143,0.52979875,0.11448908
2.2883024,0.49359164,129.55,17391.0,0.31173843,1.3935083,0.092994384,39585.0,1.308403,0.18281263,0,0.089992195,2.1983101,0.53071123,0.114475526
2.2930732,0.49357468,129.66,17394.0,0.31234163,1.395325,0.095106244,39585.0,1.308403,0.1870762,0,0.09228237,2.200791,0.5318177,0.11447159
2.2985857,0.49357468,129.77,17394.0,0.31310362,1.3973949,0.09755052,39585.0,1.308403,0.19201013,0,0.09489173,2.2036939,0.53309613,0.11447159
2.30495,0.49357468,129.88,17394.0,0.31403932,1.3997679,0.10039454,39585.0,1.308403,0.1977508,0,0.09788305,2.2070668,0.5345722,0.11447159
2.3119924,0.49357468,129.99,17394.0,0.31512916,1.4023768,0.10355859,39585.0,1.308403,0.20413692,0,0.10117181,2.2108207,0.5362055,0.11447159
2.319626,0.49357468,130.1,17394.0,0.31635928,1.4051894,0.10700373,39585.0,1.308403,0.21108969,0,0.1047175,2.2149086,0.5379759,0.11447159
2.3278713,0.49357468,130.21,17394.0,0.31772855,1.4082153,0.11074406,39585.0,1.308403,0.21863769,0,0.10853195,2.2193394,0.5398882,0.11447159
2.3367343,0.49357468,130.32,17394.0,0.31923586,1.4114575,0.114785925,39585.0,1.308403,0.22679389,0,0.112619095,2.2241151,0.5419437,0.11447159
2.3462763,0.49357468,130.43,17394.0,0.32088712,1.4149406,0.11916528,39585.0,1.308403,0.2356311,0,0.11700989,2.2292664,0.54415673,0.11447159
2.3564222,0.49357468,130.54,17394.0,0.32267264,1.4186354,0.12384515,39585.0,1.308403,0.24507451,0,0.1216675,2.2347546,0.5465098,0.11447159
2.3670824,0.49357468,130.65,17394.0,0.32457888,1.4225079,0.1287796,39585.0,1.308403,0.25503117,0,0.12654914,2.240533,0.54898214,0.11447159
2.378227,0.49357468,130.76,17394.0,0.32659855,1.4265478,0.13395402,39585.0,1.308403,0.26547155,0,0.1316419,2.2465851,0.55156684,0.11447159
2.3900309,0.49357468,130.87,17394.0,0.3287489,1.4308245,0.1394675,39585.0,1.308403,0.27659628,0,0.13703312,2.2529976,0.5543044,0.11447159
2.4024382,0.49352753,130.98,17395.0,0.33103392,1.4353524,0.14529173,39584.0,1.308403,0.28834814,0,0.14269531,2.259743,0.557182,0.114460655
2.41542,0.49352753,131.09,17395.0,0.33342898,1.4400471,0.15140854,39584.0,1.308403,0.30069107,0,0.14861338,2.2668068,0.56019276,0.114460655
2.4288867,0.49352753,131.2,17395.0,0.3359319,1.4449104,0.15776798,39584.0,1.308403,0.31352326,0,0.15474384,2.274143,0.563316,0.114460655
2.4428542,0.49352753,131.31,17395.0,0.33854127,1.4499496,0.16437997,39584.0,1.308403,0.32686484,0,0.16109605,2.281758,0.5665554,0.114460655
2.457486,0.49352753,131.42,17395.0,0.341273,1.4552299,0.17134207,39584.0,1.308403,0.34091336,0,0.16775215,2.289734,0.56994885,0.114460655
2.4727213,0.49352753,131.53,17395.0,0.3441216,1.4607259,0.1786172,39584.0,1.308403,0.35559368,0,0.17468041,2.2980409,0.57348233,0.114460655
2.488486,0.49352753,131.64,17395.0,0.34707832,1.4664088,0.1861602,39584.0,1.308403,0.37081456,0,0.18184406,2.306642,0.57713854,0.114460655
2.5047657,0.49352753,131.75,17395.0,0.35013992,1.4722731,0.19396129,39584.0,1.308403,0.38655606,0,0.18923643,2.3155293,0.58091414,0.114460655
2.5216188,0.49352753,131.86,17395.0,0.35331097,1.4783423,0.20205526,39584.0,1.308403,0.40288872,0,0.19688702,2.3247318,0.5848228,0.114460655
2.5390782,0.49352753,131.97,17395.0,0.35659483,1.484629,0.21046096,39584.0,1.308403,0.4198507,0,0.20481196,2.3342664,0.588872,0.114460655
2.5571914,0.49352753,132.08,17395.0,0.3599963,1.4911518,0.21920636,39584.0,1.308403,0.43749872,0,0.21303435,2.3441572,0.5930729,0.114460655
2.5758512,0.49352753,132.19,17395.0,0.3635064,1.4978671,0.22822067,39584.0,1.308403,0.45568934,0,0.22149937,2.3543518,0.59740055,0.114460655
2.5948062,0.49352753,132.3,17395.0,0.3671034,1.5046736,0.23734307,39584.0,1.308403,0.47409758,0,0.23007956,2.3647265,0.6017967,0.114460655
2.6126437,0.49352753,132.41,17395.0,0.37066188,1.5110036,0.24570876,39584.0,1.308403,0.49097645,0,0.23805891,2.374585,0.6059336,0.114460655
2.6278331,0.49352753,132.52,17395.0,0.37401307,1.5162544,0.2524367,39584.0,1.308403,0.50454795,0,0.24467787,2.383155,0.60945636,0.114460655
2.6418462,0.49352753,132.63,17395.0,0.3772247,1.5210449,0.25850865,39584.0,1.308403,0.5167975,0,0.25071654,2.3911295,0.61270636,0.114460655
2.6550527,0.49352753,132.74,17395.0,0.38032624,1.5255257,0.26414892,39584.0,1.308403,0.5281774,0,0.256365,2.3986878,0.61576927,0.114460655
2.667635,0.49352753,132.85,17395.0,0.38333413,1.5297704,0.2694643,39584.0,1.308403,0.53890294,0,0.26171577,2.4059193,0.6186874,0.114460655
2.6796968,0.49352753,132.96,17395.0,0.38625795,1.5338209,0.2745148,39584.0,1.308403,0.54909503,0,0.26682165,2.4128752,0.6214848,0.114460655
2.6913137,0.49353355,133.07,17396.0,0.3891039,1.5377051,0.2793401,39584.0,1.308403,0.5588337,0,0.27171797,2.419596,0.62417907,0.114462055
2.702524,0.49353355,133.18,17396.0,0.39187652,1.5414433,0.2839687,39584.0,1.308403,0.56817645,0,0.27643034,2.4260936,0.62677896,0.114462055
