slip_final,slip_max,tot_mech_max,ratio_slip_over_tot,elastic_max,n_fib,damage,broken,moist_max,failure_limit,load_d,load_d_max,frozen_moisture_step,moist_step_human
0.011198660247617521,0.041262789382829144,1.362799326819191,0.008217394907110414,1.3243162600319858,39922,0.0019500000000000073,0,0.020392499999999997,0.3,0.7,0.7,0,1
0.026864900891767237,0.09958324946858178,1.621603613147521,0.01656687286211866,1.53495371032788,39822,0.004449999999999954,0,0.5735598170197198,0.3,0.7,0.7,10,11
0.040132855635680295,0.1432404909755244,1.762234173008327,0.022773849384142352,1.6234066841563686,39767,0.005824999999999969,0,0.7794836428437901,0.3,0.7,0.7,20,21
0.05350224314600001,0.19053547009417177,1.881059005639877,0.0284426182196237,1.691861237449849,39711,0.007225000000000037,0,0.9435651189194838,0.3,0.7,0.7,30,31
0.05871895780121535,0.21424622382644098,1.9250823608727146,0.030502049675732196,1.7120632864761234,39692,0.00770000000000004,0,0.9939877812296163,0.3,0.7,0.7,40,41
0.05928496893118579,0.2162498425086098,1.9292629141607136,0.030729336315976664,1.714239685682316,39690,0.007750000000000035,0,0.9994842408621025,0.3,0.7,0.7,50,51
0.0592752092458988,0.21627823635921337,1.9294780988609956,0.03072085103266525,1.7144266303908426,39690,0.007750000000000035,0,0.9999567208991419,0.3,0.7,0.7,60,61
0.05927484921826641,0.21627517079875713,1.9294907084172803,0.03072046367452492,1.714442319257593,39690,0.007750000000000035,0,0.999996375135997,0.3,0.7,0.7,70,71
0.05927481906362194,0.21627491403754479,1.9294917645382925,0.030720431231177497,1.714443633298881,39690,0.007750000000000035,0,0.9999996964455812,0.3,0.7,0.7,80,81
0.059274816538400346,0.2162748925357462,1.9294918529802976,0.030720428514297342,1.7144437433397999,39690,0.007750000000000035,0,0.9999999745800087,0.3,0.7,0.7,90,91
0.05927481633237525,0.21627489078148024,1.9294918601960092,0.030720428292635434,1.7144437523177005,39690,0.007750000000000035,0,0.9999999972721453,0.3,0.7,0.7,99,100
