slip_final,slip_max,tot_mech_max,ratio_slip_over_tot,elastic_max,n_fib,damage,broken,moist_max,failure_limit,load_d,load_d_max,frozen_moisture_step,moist_step_human
0.008990780202469547,0.033187099795134435,1.2601362449149356,0.007134768354414297,1.2295986192050052,39938,0.0015500000000000513,0,0.020392499999999997,0.3,0.65,0.65,0,1
0.0156433737292109,0.06062620560843065,1.4128512533374478,0.011072201473621519,1.3677250430577133,39878,0.003049999999999997,0,0.42316904930627897,0.3,0.65,0.65,5,6
0.021049429428671867,0.07828580010956157,1.4907978893047393,0.014119572867445265,1.42516941510807,39847,0.0038249999999999673,0,0.5735598170197198,0.3,0.65,0.65,10,11
0.02588569257535069,0.09417373903574451,1.5544910439232793,0.016652197950281826,1.4688481767971975,39835,0.004125000000000045,0,0.6832637486501503,0.3,0.65,0.65,15,16
0.03133723937248737,0.11236285466067722,1.6153410154519319,0.019399767029205282,1.5073337410996108,39797,0.005075000000000052,0,0.7794836428437901,0.3,0.65,0.65,20,21
0.03710968603594647,0.1308920364035237,1.6724586394712464,0.02218870180710647,1.5433004993045234,39772,0.005700000000000038,0,0.8716423732415384,0.3,0.65,0.65,25,26
0.04097083117882758,0.14671797601040434,1.7164285950342273,0.023869813924890116,1.570539522682919,39758,0.00605,0,0.9435651189194838,0.3,0.65,0.65,30,31
0.042503118426593864,0.15757279873705612,1.7411447358802181,0.024411019687634896,1.5843477213098234,39747,0.006325000000000025,0,0.9804543116476477,0.3,0.65,0.65,35,36
0.04374424987932643,0.1621777507349166,1.7507494716277174,0.024986013469223703,1.5893749551011642,39742,0.006449999999999956,0,0.9939877812296163,0.3,0.65,0.65,40,41
0.04415784513002602,0.16409269784125904,1.7542240865631982,0.025172294388306003,1.5909338522397989,39739,0.006525000000000003,0,0.9982274545232874,0.3,0.65,0.65,45,46
0.04425081386253196,0.16442305778298266,1.7550160943753133,0.025213907726745238,1.5913956434210845,39739,0.006525000000000003,0,0.9994842408621025,0.3,0.65,0.65,50,51
0.044265832768713195,0.16447909544885259,1.7552066074436805,0.025219727740874266,1.59153019782485,39739,0.006525000000000003,0,0.999850511333732,0.3,0.65,0.65,55,56
0.04426522085407866,0.16447294994004283,1.755239451297859,0.025218907210265856,1.5915692130420913,39739,0.006525000000000003,0,0.9999567208991419,0.3,0.65,0.65,60,61
0.04426504685945446,0.16447117049130064,1.7552489609134738,0.02521867145069715,1.5915805098228828,39739,0.006525000000000003,0,0.9999874741990212,0.3,0.65,0.65,65,66
0.04426499650025523,0.1644706554650638,1.755251713249121,0.025218603215784324,1.5915837794374275,39739,0.006525000000000003,0,0.999996375135997,0.3,0.65,0.65,70,71
0.044264981926560795,0.16447050641901964,1.7552525097585499,0.025218583469024537,1.5915847256464253,39739,0.006525000000000003,0,0.9999989510233336,0.3,0.65,0.65,75,76
0.044264977709158215,0.16447046328738388,1.7552527402559017,0.02521857775462281,1.5915849994646687,39739,0.006525000000000003,0,0.9999996964455812,0.3,0.65,0.65,80,81
0.04426497648871868,0.1644704508058732,1.755252806957622,0.025218576100979505,1.5915850787026782,39739,0.006525000000000003,0,0.9999999121572196,0.3,0.65,0.65,85,86
0.044264976135547016,0.16447044719396467,1.7552528262598115,0.025218575622447077,1.5915851016326288,39739,0.006525000000000003,0,0.9999999745800087,0.3,0.65,0.65,90,91
0.04426497603334606,0.16447044614874898,1.755252831845488,0.025218575483969156,1.5915851082681085,39739,0.006525000000000003,0,0.9999999926439428,0.3,0.65,0.65,95,96
0.0442649760071609,0.16447044588095186,1.755252833276607,0.0252185754484894,1.5915851099682001,39739,0.006525000000000003,0,0.9999999972721453,0.3,0.65,0.65,99,100
