slip_final,slip_max,tot_mech_max,ratio_slip_over_tot,elastic_max,n_fib,damage,broken,moist_max,failure_limit,load_d,load_d_max,frozen_moisture_step,moist_step_human
0.0055391181654752064,0.020219808586872813,1.0580365403833487,0.0052352805919805645,1.0402465954345028,39956,0.0010999999999999899,0,0.020392499999999997,0.3,0.55,0.55,0,1
0.008445638456440094,0.03558642202907601,1.177264491127238,0.007173951580203819,1.1571998420911713,39912,0.0021999999999999797,0,0.42316904930627897,0.3,0.55,0.55,5,6
0.012056798150264992,0.04534844927100421,1.2385884510847804,0.009734305321275527,1.2057398342085965,39897,0.002574999999999994,0,0.5735598170197198,0.3,0.55,0.55,10,11
0.014825848678465139,0.05445122818367832,1.2888820957231344,0.01150287425642841,1.2426282494443937,39892,0.0027000000000000357,0,0.6832637486501503,0.3,0.55,0.55,15,16
0.017865038444188415,0.06458737900135389,1.3356330556282832,0.01337570852181753,1.2752745670566912,39864,0.0033999999999999586,0,0.7794836428437901,0.3,0.55,0.55,20,21
0.021388823748240342,0.07592524600231099,1.3800055941944145,0.015499084814019308,1.3056719561411285,39840,0.0040000000000000036,0,0.8716423732415384,0.3,0.55,0.55,25,26
0.023544057903011135,0.08539773489565602,1.4134534872825408,0.016657115437364808,1.3286850585462548,39830,0.004249999999999976,0,0.9435651189194838,0.3,0.55,0.55,30,31
0.024589936118912453,0.09157147769539431,1.4313968161173816,0.01717897919153675,1.340300044792281,39824,0.0043999999999999595,0,0.9804543116476477,0.3,0.55,0.55,35,36
0.025213298411006068,0.0940239038139971,1.4380906642428872,0.017532481809330244,1.344519276104412,39821,0.004475000000000007,0,0.9939877812296163,0.3,0.55,0.55,40,41
0.025433581343612836,0.0947941370567546,1.4401820991839336,0.017659976025271074,1.3458380168716564,39819,0.004525000000000001,0,0.9982274545232874,0.3,0.55,0.55,45,46
0.025505132455052332,0.09499166489836543,1.4407705955590204,0.01770242433713489,1.346228666724329,39819,0.004525000000000001,0,0.9994842408621025,0.3,0.55,0.55,50,51
0.02551766514398105,0.09501697247516216,1.4409097815081147,0.01770941211688717,1.3463424923281178,39819,0.004525000000000001,0,0.999850511333732,0.3,0.55,0.55,55,56
0.025515114821672524,0.09503071389619419,1.4409565406710252,0.01770706756346075,1.3463754970502588,39819,0.004525000000000001,0,0.9999567208991419,0.3,0.55,0.55,60,61
0.025515032048075568,0.09502971112842587,1.44096509778667,0.017706904967557363,1.3463850535038338,39819,0.004525000000000001,0,0.9999874741990212,0.3,0.55,0.55,65,66
0.02551500809090649,0.09502942089702832,1.440967574440998,0.017706857908169556,1.346387819417436,39819,0.004525000000000001,0,0.999996375135997,0.3,0.55,0.55,70,71
0.025515001157821248,0.09502933690548948,1.4409682911696964,0.017706844289480942,1.3463886198580681,39819,0.004525000000000001,0,0.9999989510233336,0.3,0.55,0.55,75,76
0.025514999151492954,0.09502931259962756,1.4409684985797377,0.01770684034844711,1.3463888514932028,39819,0.004525000000000001,0,0.9999996964455812,0.3,0.55,0.55,80,81
0.02551499857089805,0.09502930556595325,1.4409685586004102,0.017706839207984083,1.3463889185241882,39819,0.004525000000000001,0,0.9999999121572196,0.3,0.55,0.55,85,86
0.02551499840288508,0.09502930353054354,1.440968575969234,0.017706838877956106,1.3463889379216627,39819,0.004525000000000001,0,0.9999999745800087,0.3,0.55,0.55,90,91
0.02551499835426542,0.09502930294153576,1.4409685809954318,0.017706838782452473,1.3463889435349123,39819,0.004525000000000001,0,0.9999999926439428,0.3,0.55,0.55,95,96
0.02551499834180846,0.0950293027906247,1.440968582283206,0.01770683875798326,1.3463889449730964,39819,0.004525000000000001,0,0.9999999972721453,0.3,0.55,0.55,99,100
