slip_final,slip_max,tot_mech_max,ratio_slip_over_tot,elastic_max,n_fib,damage,broken,moist_max,failure_limit,load_d,load_d_max,frozen_moisture_step,moist_step_human
0.004071489128526568,0.015050409259017825,0.9582811142003245,0.004248741906934254,0.9456787231222754,39965,0.0008749999999999591,0,0.020392499999999997,0.3,0.5,0.5,0,1
0.00897412864320342,0.033735771588697464,1.1172162549603257,0.00803257972962639,1.096045318992998,39917,0.002075000000000049,0,0.5735598170197198,0.3,0.5,0.5,10,11
0.01294701098708272,0.04701930070224726,1.2021442322899376,0.01076993146023772,1.159200931702551,39899,0.0025249999999999995,0,0.7794836428437901,0.3,0.5,0.5,20,21
0.017072816086697626,0.062456593612398095,1.2697280821430736,0.013446041185355032,1.2078356556733403,39858,0.003550000000000053,0,0.9435651189194838,0.3,0.5,0.5,30,31
0.018020543021263467,0.06749085522817783,1.2893323469884104,0.013976646954802144,1.2222290959927387,39853,0.003674999999999984,0,0.9939877812296163,0.3,0.5,0.5,40,41
0.01830405443110925,0.068350835178917,1.2917491733705755,0.014169975726284598,1.2237830103980993,39852,0.0037000000000000366,0,0.9994842408621025,0.3,0.5,0.5,50,51
0.01831947822601012,0.0683756028655089,1.2919075000910616,0.014180177934348125,1.2239164858942484,39852,0.0037000000000000366,0,0.9999567208991419,0.3,0.5,0.5,60,61
0.018319412742213236,0.06837468286526563,1.2919177872830567,0.014180014334147013,1.2239276874908103,39852,0.0037000000000000366,0,0.999996375135997,0.3,0.5,0.5,70,71
0.018319407257498904,0.06837460580901458,1.2919186488911476,0.014180000631790889,1.2239286256949873,39852,0.0037000000000000366,0,0.9999996964455812,0.3,0.5,0.5,80,81
0.01831940679819575,0.06837459935613918,1.2919187210441803,0.01417999948432458,1.2239287042624198,39852,0.0037000000000000366,0,0.9999999745800087,0.3,0.5,0.5,90,91
0.018319406760722606,0.06837459882966883,1.2919187269309242,0.014179999390706332,1.2239287106724956,39852,0.0037000000000000366,0,0.9999999972721453,0.3,0.5,0.5,99,100
