Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Moisture,Broken
0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0
2.3426968390843177,0.3845451655690114,5.0,14839.0,0.0,1.9632955983637592,0.0,39872.0,1.5053946557299966,0.0,0
2.3426968390843177,0.3845451655690114,5.0,14839.0,0.0,1.9632955983637592,0.0,39872.0,1.5053946557299966,0.0,0
2.5595750019301695,0.49195056740881826,6.0,17488.0,0.10979364512703352,1.9646259781141877,0.0,39845.0,1.5053946557299966,0.0,0
2.6380903238689357,0.5348114888806402,7.0,18501.0,0.14563851373936348,1.9652178369181277,0.0,39833.0,1.5053946557299966,0.0,0
2.6858790703142628,0.5600202123517879,8.0,19091.0,0.16825360997375277,1.9653165147237028,0.0,39831.0,1.5053946557299966,0.0,0
2.723337261135223,0.5805287142588946,9.0,19567.0,0.185296471510816,1.9655632525977949,0.0,39826.0,1.5053946557299966,0.0,0
2.758346964336856,0.6013370784456232,10.0,20051.0,0.19963601433209457,1.9659087897224887,0.0,39819.0,1.5053946557299966,0.0,0
2.7875939949557966,0.6179216347102044,11.0,20426.0,0.2123596317716742,1.9660569142545663,0.0,39816.0,1.5053946557299966,0.0,0
2.820165727323633,0.6389967257853887,12.0,20880.0,0.2239619924802374,1.9663038380839408,0.0,39811.0,1.5053946557299966,0.0,0
2.844687121308508,0.6528858735697045,13.0,21200.0,0.23463839903208356,1.96640262498329,0.0,39809.0,1.5053946557299966,0.0,0
2.8726360423621595,0.6710045332992888,14.0,21580.0,0.24453673399224057,1.9665508239451288,0.0,39806.0,1.5053946557299966,0.0,0
2.8957563793802197,0.6849746898484248,15.0,21879.0,0.2537335006369044,1.966649635663747,0.0,39804.0,1.5053946557299966,0.0,0
2.92168498027237,0.7023983540793299,16.0,22239.0,0.2623101079039618,1.966797871861506,0.0,39801.0,1.5053946557299966,0.0,0
2.946134956900656,0.7189119852220551,17.0,22568.0,0.2703200206109119,1.9669461304075517,0.0,39798.0,1.5053946557299966,0.0,0
2.972929206931379,0.7383417689135411,18.0,22966.0,0.2778356296760335,1.9672427145647315,0.0,39792.0,1.5053946557299966,0.0,0
2.9909172332554057,0.7493975737894293,19.0,23212.0,0.28487113198410363,1.9674404870302546,0.0,39788.0,1.5053946557299966,0.0,0
3.0121083494465015,0.7640456277973648,20.0,23520.0,0.2914671850025044,1.9675393881757353,0.0,39786.0,1.5053946557299966,0.0,0
3.0366115829379123,0.7823551852766468,21.0,23896.0,0.29766086101463346,1.9675393881757353,0.0,39786.0,1.5053946557299966,0.0,0
3.0550570911332713,0.7950008627512284,22.0,24150.0,0.3035152345229401,1.9676382992650263,0.0,39784.0,1.5053946557299966,0.0,0
3.067699234622856,0.8021658151903109,23.0,24312.0,0.30904791250219593,1.967737220299628,0.0,39782.0,1.5053946557299966,0.0,0
3.0862693444865568,0.8156145622886375,24.0,24566.0,0.3143098963792797,1.9679845664067115,0.0,39777.0,1.5053946557299966,0.0,0
3.100068347335904,0.824477873269525,25.0,24753.0,0.3192741541427676,1.9680340430903003,0.0,39776.0,1.5053946557299966,0.0,0
3.1136589204140144,0.8333784468411338,26.0,24935.0,0.32399311672581266,1.9680835222617166,0.0,39775.0,1.5053946557299966,0.0,0
3.1331788682369597,0.8484327039304065,27.0,25234.0,0.3284881589898367,1.968133003921149,0.0,39774.0,1.5053946557299966,0.0,0
3.144822383438752,0.855859182192684,28.0,25394.0,0.33279448013433394,1.9682814638294177,0.0,39771.0,1.5053946557299966,0.0,0
3.1597167688792407,0.8666585631564188,29.0,25608.0,0.3368894846110877,1.9682814638294173,0.0,39771.0,1.5053946557299966,0.0,0
3.1715470487018176,0.8746104783976183,30.0,25771.0,0.340828638855291,1.9683804495451167,0.0,39769.0,1.5053946557299966,0.0,0
3.1855772692168447,0.884942989327602,31.0,25973.0,0.34461887019248344,1.9685289467877032,0.0,39766.0,1.5053946557299966,0.0,0
3.195465057227379,0.8912327255111301,32.0,26106.0,0.3482479237951701,1.9685784508477255,0.0,39765.0,1.5053946557299966,0.0,0
3.20594865729167,0.8982290821814075,33.0,26247.0,0.3517351671891846,1.9685784508477246,0.0,39765.0,1.5053946557299966,0.0,0
3.2141534051240046,0.9031384664855835,34.0,26350.0,0.355125287784395,1.9687269779679033,0.0,39762.0,1.5053946557299966,0.0,0
3.2227250467328776,0.908504552839448,35.0,26461.0,0.358394415914807,1.9688260084999945,0.0,39760.0,1.5053946557299966,0.0,0
3.2332764583471785,0.9159084731432101,36.0,26614.0,0.3615419072253451,1.9688260084999953,0.0,39760.0,1.5053946557299966,0.0,0
3.2446517399371158,0.9242798666606995,37.0,26784.0,0.36461023064717285,1.9689250489954169,0.0,39758.0,1.5053946557299966,0.0,0
3.253106361274178,0.9297964288569206,38.0,26892.0,0.36758080099268514,1.9689745729798478,0.0,39757.0,1.5053946557299966,0.0,0
3.2612645632868396,0.935099601966406,39.0,27005.0,0.3704685556759756,1.9690240994556751,0.0,39756.0,1.5053946557299966,0.0,0
3.275062035689897,0.9461911318494661,40.0,27217.0,0.37330654610786046,1.96922223027671,0.0,39752.0,1.5053946557299966,0.0,0
3.2856258404870267,0.9540239903107992,41.0,27362.0,0.37603749244365653,1.9692222302767108,0.0,39752.0,1.5053946557299966,0.0,0
3.2966289050862887,0.9624610967200985,42.0,27521.0,0.37873795060113213,1.9694204009751375,0.0,39748.0,1.5053946557299966,0.0,0
3.3084504091531817,0.9717051356384779,43.0,27704.0,0.3813493711310819,1.9694699498819992,0.0,39747.0,1.5053946557299966,0.0,0
3.316050761560292,0.9767867362524874,44.0,27813.0,0.3839023435600175,1.9695195012821363,0.0,39746.0,1.5053946557299966,0.0,0
3.3249184326681203,0.9831902514977037,45.0,27939.0,0.38640075041461347,1.9695690551757397,0.0,39745.0,1.5053946557299966,0.0,0
3.3345891268707932,0.9904481866541289,46.0,28081.0,0.38884797500411505,1.9696186115629977,0.0,39744.0,1.5053946557299966,0.0,0
3.341074285130923,0.9945943179721701,47.0,28161.0,0.3912564981639642,1.9697177318192292,0.0,39742.0,1.5053946557299966,0.0,0
3.3583611831345888,1.0096135950327756,48.0,28450.0,0.39362944096888264,1.9698664309106866,0.0,39739.0,1.5053946557299966,0.0,0
3.365070493671987,1.0140470254324034,49.0,28537.0,0.39594073014086145,1.9699160022638231,0.0,39738.0,1.5053946557299966,0.0,0
3.3733686186475866,1.0201362372397842,50.0,28651.0,0.3982208813119408,1.970015152455199,0.0,39736.0,1.5053946557299966,0.0,0
