slip_final,slip_max,tot_mech_max,ratio_slip_over_tot,elastic_max,n_fib,damage,broken,moist_max,failure_limit,load_d,load_d_max,frozen_moisture_step,moist_step_human
0.0072674418580341345,0.02667965093772928,1.1590575201494493,0.006270130456594655,1.1348715012337622,39946,0.0013499999999999623,0,0.020392499999999997,0.3,0.6,0.6,0,1
0.01597944849649027,0.06007434589268283,1.3629385001020888,0.011724262316526646,1.3154150347909155,39880,0.0030000000000000027,0,0.5735598170197198,0.3,0.6,0.6,10,11
0.023770307107877354,0.0857366517601609,1.4726772560704156,0.01614088016223209,1.3913115332300374,39838,0.004049999999999998,0,0.7794836428437901,0.3,0.6,0.6,20,21
0.03138512115401158,0.11353671429461293,1.5624102825670725,0.020087630953404365,1.4495841238433453,39794,0.005149999999999988,0,0.9435651189194838,0.3,0.6,0.6,30,31
0.03332675439726172,0.12410701168259729,1.590411325456041,0.020954801983509182,1.4668951806118606,39785,0.005375000000000019,0,0.9939877812296163,0.3,0.6,0.6,40,41
0.03383588882621,0.12582283131040786,1.593993677090236,0.02122711608742131,1.468760077339817,39784,0.00539999999999996,0,0.9994842408621025,0.3,0.6,0.6,50,51
0.033849327182721975,0.1258640839539326,1.5941950866162424,0.021232863823817723,1.468920265059565,39784,0.00539999999999996,0,0.9999567208991419,0.3,0.6,0.6,60,61
0.03384918774164902,0.12586236413630025,1.5942068067988289,0.021232620258107085,1.4689337084125114,39784,0.00539999999999996,0,0.999996375135997,0.3,0.6,0.6,70,71
0.03384917606254735,0.125862220090007,1.5942077884289994,0.021232599858205296,1.468934834377888,39784,0.00539999999999996,0,0.9999996964455812,0.3,0.6,0.6,80,81
0.03384917508451156,0.1258622080272252,1.5942078706329643,0.021232598149871187,1.468934928668886,39784,0.00539999999999996,0,0.9999999745800087,0.3,0.6,0.6,90,91
0.03384917500471661,0.12586220704305973,1.5942078773397337,0.021232598010493448,1.4689349363617996,39784,0.00539999999999996,0,0.9999999972721453,0.3,0.6,0.6,99,100
