Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Moisture,Broken,Hygro_weighted,Plastic_like,Total_strain_norm,Slip_strain_norm
1.6408296,0.06964744,6.16,3685.0,0.2618626,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408296,0.38054702,0.016152881
1.64083,0.06964744,6.2,3685.0,0.26186305,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.64083,0.38054714,0.016152881
1.6408303,0.06964744,6.24,3685.0,0.26186332,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408303,0.3805472,0.016152881
1.6408305,0.06964744,6.28,3685.0,0.26186353,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408305,0.38054723,0.016152881
1.6408306,0.06964744,6.32,3685.0,0.26186365,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408306,0.38054726,0.016152881
1.6408306,0.06964744,6.36,3685.0,0.26186374,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408306,0.38054726,0.016152881
1.6408308,0.06964744,6.4,3685.0,0.2618638,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408308,0.38054729,0.016152881
1.6408308,0.06964744,6.44,3685.0,0.26186383,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408308,0.38054729,0.016152881
1.6408308,0.06964744,6.48,3685.0,0.26186386,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408308,0.38054729,0.016152881
1.6408308,0.06964744,6.52,3685.0,0.26186386,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408308,0.38054729,0.016152881
1.6408309,0.06964744,6.56,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.6,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.64,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.68,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.72,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.76,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.8,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.84,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.88,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.92,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,6.96,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.0,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.04,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.08,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.12,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.16,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.2,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.24,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.28,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.32,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.36,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.4,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.44,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.48,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.52,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.56,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.6,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.64,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.68,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.72,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.76,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.8,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.84,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.88,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.92,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,7.96,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.0,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.04,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.08,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.12,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.16,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.2,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.24,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.28,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.32,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.36,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.4,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.44,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.48,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.52,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.56,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.6,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.64,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.68,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.72,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.76,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.8,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.84,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.88,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.92,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,8.96,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,9.0,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,9.0,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,9.0,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408309,0.06964744,9.0,3685.0,0.2618639,1.3093195,0.0,39972.0,1.308403,0.0,0,0.0,1.6408309,0.3805473,0.016152881
1.6408515,0.06964744,9.11,3685.0,0.2618679,1.3093268,9.2879445e-06,39972.0,1.308403,1.8589168e-05,0,9.29391e-06,1.6408422,0.3805521,0.016152881
1.6432127,0.06991127,9.22,3694.0,0.26227778,1.3100704,0.0009607765,39972.0,1.308403,0.0019229267,0,0.00095582695,1.6422569,0.38109973,0.01621407
1.6472954,0.07038536,9.33,3710.0,0.26302782,1.3113331,0.0025888172,39972.0,1.308403,0.005181347,0,0.002563047,1.6447322,0.38204658,0.016324023
1.6524384,0.070945255,9.44,3731.0,0.26401317,1.3129252,0.0046567265,39972.0,1.308403,0.009320366,0,0.0045898063,1.6478486,0.3832394,0.016453875
1.6588006,0.07180534,9.55,3762.0,0.26521027,1.314834,0.007155045,39972.0,1.308403,0.014321053,0,0.00701953,1.6517811,0.38471493,0.01665335
1.6658485,0.072624356,9.66,3793.0,0.26657495,1.3169935,0.010001764,39972.0,1.308403,0.02001919,0,0.009768424,1.6560801,0.3863495,0.016843298
1.673189,0.07320517,9.77,3814.0,0.26806486,1.3193371,0.0131087,39972.0,1.308403,0.026238209,0,0.012751706,1.6604373,0.38805196,0.016978003
1.6815532,0.0742292,9.88,3849.0,0.26967666,1.3218857,0.016507542,39972.0,1.308403,0.03304154,0,0.0159959,1.6655574,0.3899918,0.0172155
1.6906062,0.07538562,9.99,3885.0,0.27140847,1.3246332,0.020193134,39972.0,1.308403,0.04041884,0,0.019493315,1.671113,0.3920914,0.017483702
1.7002488,0.07649503,10.1,3920.0,0.27325985,1.3276236,0.024183838,39971.0,1.308403,0.048406877,0,0.023257444,1.6769915,0.39432776,0.017740998
1.7107626,0.07801447,10.21,3967.0,0.27522543,1.3307589,0.028438302,39971.0,1.308403,0.056922868,0,0.02724837,1.6835142,0.39676613,0.018093392
1.7223334,0.08018209,10.32,4027.0,0.27726746,1.3340433,0.03291414,39971.0,1.308403,0.065881945,0,0.03142902,1.6909044,0.39944968,0.018596115
1.7334852,0.08156176,10.43,4071.0,0.27937803,1.3374659,0.037595324,39971.0,1.308403,0.075252004,0,0.035785604,1.6976995,0.40203604,0.018916093
1.7457868,0.08344696,10.54,4136.0,0.2815811,1.3411318,0.042591717,39970.0,1.308403,0.085253015,0,0.040409274,1.7053775,0.40488908,0.019353315
1.7583021,0.08511431,10.65,4186.0,0.28391206,1.3449327,0.04784461,39970.0,1.308403,0.09576744,0,0.045247316,1.7130548,0.40779167,0.019740012
1.7715899,0.087129466,10.76,4249.0,0.2863034,1.3488852,0.053327646,39970.0,1.308403,0.10674251,0,0.050278306,1.7213116,0.4108734,0.020207375
1.7848694,0.08870864,10.87,4299.0,0.288785,1.3530118,0.05902127,39969.0,1.308403,0.118139066,0,0.055487905,1.7293816,0.41395324,0.020573622
1.7992191,0.09101419,10.98,4371.0,0.29132354,1.3572468,0.06493122,39969.0,1.308403,0.12996861,0,0.060878098,1.7383411,0.4172813,0.021108335
1.8138114,0.09296902,11.09,4431.0,0.29394978,1.3617163,0.07115013,39968.0,1.308403,0.1424166,0,0.06652381,1.7472876,0.4206656,0.021561706
1.8292427,0.09538514,11.2,4504.0,0.29666105,1.3663127,0.0776184,39968.0,1.308403,0.15536371,0,0.072374135,1.7568685,0.42424446,0.02212206
1.8453809,0.098161615,11.31,4584.0,0.29939452,1.37104,0.08428398,39968.0,1.308403,0.16870575,0,0.07839099,1.76699,0.42798728,0.02276599
1.8615841,0.100555696,11.42,4660.0,0.3021919,1.3759159,0.091175705,39968.0,1.308403,0.18250044,0,0.08459704,1.776987,0.43174517,0.023321234
1.8782291,0.102941625,11.53,4740.0,0.30510825,1.3809516,0.09831207,39968.0,1.308403,0.19678482,0,0.091006525,1.7872226,0.43560556,0.023874586
1.8960501,0.1059806,11.64,4827.0,0.30809984,1.3861773,0.10574474,39968.0,1.308403,0.21166232,0,0.09765775,1.7983924,0.43973866,0.024579396
1.914279,0.10904839,11.75,4919.0,0.3111731,1.39155,0.113399535,39968.0,1.308403,0.22698443,0,0.10449596,1.809783,0.4439664,0.02529089
1.93336,0.11256323,11.86,5017.0,0.31426832,1.3970599,0.121258244,39968.0,1.308403,0.2427147,0,0.11150904,1.821851,0.4483917,0.026106063
1.9531217,0.11626257,11.97,5122.0,0.31747842,1.4027361,0.12936994,39968.0,1.308403,0.25895143,0,0.118733674,1.834388,0.45297492,0.026964027
1.9731014,0.1197176,12.08,5225.0,0.32079104,1.4085855,0.13774621,39968.0,1.308403,0.27571774,0,0.12617883,1.8469225,0.45760867,0.02776533
1.9940811,0.12359407,12.19,5331.0,0.32416967,1.4146898,0.14639592,39966.0,1.308403,0.2930314,0,0.1338583,1.8602228,0.46247438,0.028664375
2.0157692,0.12793538,12.3,5446.0,0.3275961,1.4208237,0.15512191,39965.0,1.308403,0.310498,0,0.14161982,1.8741493,0.46750435,0.029671228
2.0354033,0.13157828,12.41,5553.0,0.33100018,1.4264255,0.1629708,39965.0,1.308403,0.326209,0,0.14874925,1.8866539,0.47205794,0.030516103
2.0523288,0.13488038,12.52,5641.0,0.3339895,1.4311188,0.16929315,39965.0,1.308403,0.3388645,0,0.15472251,1.8976064,0.47598338,0.031281937
2.0676086,0.13765791,12.63,5728.0,0.33683258,1.4354169,0.17499673,39965.0,1.308403,0.35028142,0,0.16019277,1.9074157,0.47952712,0.03192611
2.0827556,0.14104457,12.74,5821.0,0.33946627,1.439459,0.18030919,39965.0,1.308403,0.36091557,0,0.16533698,1.9174186,0.48304006,0.032711558
2.0972521,0.14420506,12.85,5905.0,0.34199762,1.4433849,0.18532702,39963.0,1.308403,0.37096015,0,0.17024158,1.9270105,0.48640215,0.03344455
2.110812,0.14700502,12.96,5988.0,0.34445232,1.4470723,0.19010708,39963.0,1.308403,0.38052896,0,0.17493434,1.9358774,0.489547,0.034093928
2.1239543,0.14974448,13.07,6060.0,0.3467931,1.4506562,0.19468702,39962.0,1.308403,0.38969734,0,0.17944908,1.9445052,0.49259502,0.034729272
2.1363828,0.15206155,13.18,6129.0,0.3490653,1.4541312,0.19909386,39961.0,1.308403,0.3985194,0,0.18382517,1.9525576,0.4954775,0.035266656
2.1486402,0.15449892,13.29,6199.0,0.35130358,1.4575026,0.20334804,39960.0,1.308403,0.407036,0,0.1880691,1.9605712,0.49832025,0.03583194
2.1611085,0.15743573,13.4,6279.0,0.35346812,1.4607401,0.20746568,39960.0,1.308403,0.41527942,0,0.19218893,1.9689196,0.50121194,0.036513053
2.1726484,0.15969813,13.51,6344.0,0.35561788,1.4638926,0.21145982,39960.0,1.308403,0.42327568,0,0.19620067,1.9764477,0.5038883,0.037037756
2.1842299,0.16217099,13.62,6413.0,0.3577066,1.4670433,0.21534124,39958.0,1.308403,0.43104643,0,0.20011663,1.9841133,0.50657433,0.037611272
2.1955142,0.1645635,13.73,6479.0,0.3597044,1.4700464,0.21911877,39958.0,1.308403,0.4386098,0,0.20393802,1.9915761,0.50919145,0.038166154
2.2073195,0.1676248,13.84,6562.0,0.3617664,1.4730233,0.2228005,39957.0,1.308403,0.4459814,0,0.2076792,1.9996402,0.5119294,0.03887614
2.218251,0.17010425,13.95,6629.0,0.3637281,1.475898,0.22639304,39957.0,1.308403,0.45317474,0,0.21133707,2.006914,0.5144646,0.039451182
2.229482,0.17301708,14.06,6708.0,0.3656091,1.4787146,0.22990243,39957.0,1.308403,0.46020162,0,0.2149211,2.0145607,0.51706934,0.040126737
2.239843,0.17516792,14.17,6763.0,0.3675097,1.4814768,0.23333387,39957.0,1.308403,0.46707252,0,0.21843575,2.0214071,0.5194723,0.040625565
2.2507563,0.17807047,14.28,6846.0,0.36940572,1.4841875,0.23669201,39957.0,1.308403,0.4737967,0,0.22188501,2.0288713,0.52200335,0.041298736
2.2606273,0.18000515,14.39,6897.0,0.37121308,1.4868826,0.23998104,39956.0,1.308403,0.48038253,0,0.22526707,2.03536,0.5242927,0.041747432
2.2715278,0.18317619,14.5,6978.0,0.37303245,1.4894989,0.24320471,39956.0,1.308403,0.48683757,0,0.22859602,2.0429318,0.5268208,0.04248287
2.281065,0.18507303,14.61,7034.0,0.37476328,1.4920714,0.24636646,39956.0,1.308403,0.49316868,0,0.23186934,2.0491955,0.5290327,0.042922795
2.291391,0.18793176,14.72,7105.0,0.3765349,1.4946023,0.24946941,39956.0,1.308403,0.49938208,0,0.23508973,2.056301,0.5314275,0.0435858
2.3009648,0.19009982,14.83,7169.0,0.37820926,1.4971274,0.25251645,39955.0,1.308403,0.5054835,0,0.2382551,2.0627098,0.53364795,0.044088624
2.3105927,0.19241598,14.94,7231.0,0.37989336,1.499581,0.25551015,39955.0,1.308403,0.5114783,0,0.2413769,2.0692158,0.53588086,0.044625796
2.3199341,0.19457951,15.05,7291.0,0.38159043,1.5019983,0.25845304,39955.0,1.308403,0.5173713,0,0.24445264,2.0754814,0.5380474,0.04512757
2.3300707,0.19762996,15.16,7371.0,0.3832174,1.504381,0.26134735,39955.0,1.308403,0.523167,0,0.24748427,2.0825865,0.5403983,0.04583504
2.3392434,0.19972904,15.27,7430.0,0.3848636,1.506773,0.2641952,39954.0,1.308403,0.5288698,0,0.25047994,2.0887635,0.54252565,0.04632187
2.3489134,0.20246246,15.38,7499.0,0.38649958,1.5090905,0.26699856,39954.0,1.308403,0.5344835,0,0.25342873,2.0954847,0.54476833,0.046955813
2.3580184,0.20469847,15.49,7556.0,0.3881266,1.5114138,0.26975927,39953.0,1.308403,0.5400119,0,0.25633654,2.101682,0.54688,0.047474395
2.367563,0.20751634,15.6,7628.0,0.3896981,1.5136714,0.27247903,39953.0,1.308403,0.54545844,0,0.2592089,2.108354,0.5490936,0.048127927
2.3774877,0.21076626,15.71,7710.0,0.39124757,1.5159006,0.27515957,39953.0,1.308403,0.55082643,0,0.26204523,2.1154425,0.55139536,0.048881657
2.386358,0.21304101,15.82,7771.0,0.3928129,1.5181026,0.27780247,39953.0,1.308403,0.5561191,0,0.26484692,2.1215112,0.5534526,0.049409226
2.3959444,0.21613562,15.93,7848.0,0.39434502,1.5202785,0.28040916,39953.0,1.308403,0.5613392,0,0.2676152,2.1283293,0.5556759,0.05012694
2.4051108,0.21885078,16.04,7915.0,0.3958402,1.5224289,0.2829811,39953.0,1.308403,0.56648976,0,0.2703513,2.1347597,0.55780184,0.05075665
2.4141934,0.22157064,16.15,7987.0,0.3973625,1.524555,0.2855196,39953.0,1.308403,0.5715733,0,0.2730564,2.1411371,0.55990833,0.051387448
2.424068,0.22508022,16.26,8072.0,0.39884523,1.526693,0.28802595,39952.0,1.308403,0.5765925,0,0.275728,2.14834,0.56219846,0.052201405
2.4324203,0.22713095,16.37,8126.0,0.40035558,1.5288129,0.29050136,39951.0,1.308403,0.58154976,0,0.2783764,2.154044,0.56413555,0.052677017
2.4413614,0.2299197,16.48,8197.0,0.4018142,1.530871,0.2929469,39951.0,1.308403,0.5864475,0,0.28099495,2.1603663,0.5662092,0.053323794
2.4495826,0.23195457,16.59,8250.0,0.40324435,1.5329499,0.29536384,39950.0,1.308403,0.5912879,0,0.28359097,2.1659915,0.5681159,0.05379573
2.4583564,0.23470865,16.7,8312.0,0.4047103,1.5349667,0.29775316,39950.0,1.308403,0.5960732,0,0.28615683,2.1721995,0.57015073,0.054434463
2.4668553,0.23724884,16.81,8382.0,0.40608007,1.5369639,0.300116,39950.0,1.308403,0.60080546,0,0.28869775,2.1781576,0.57212186,0.055023592
2.4757586,0.24014525,16.92,8453.0,0.4074734,1.5389826,0.3024534,39949.0,1.308403,0.60548675,0,0.29121688,2.1845417,0.5741867,0.05569534
