Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Moisture,Broken,Hygro_weighted,Plastic_like,Total_strain_norm,Slip_strain_norm
1.4758792,0.050987057,6.16,2998.0,0.11560536,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4758792,0.34229115,0.0118251
1.4774412,0.05119422,6.2,3005.0,0.11696025,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4774412,0.3426534,0.011873146
1.4789678,0.051401593,6.24,3012.0,0.11827947,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4789678,0.34300745,0.01192124
1.4804473,0.05159621,6.28,3019.0,0.119564354,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4804473,0.3433506,0.011966376
1.4817216,0.051618747,6.32,3021.0,0.120816186,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4817216,0.34364614,0.011971603
1.4829965,0.051673517,6.36,3023.0,0.122036204,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4829965,0.3439418,0.011984305
1.4843296,0.05181719,6.4,3030.0,0.123225585,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4843296,0.34425098,0.012017626
1.4856558,0.05198352,6.44,3035.0,0.12438546,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4856558,0.34455857,0.012056203
1.4868971,0.052093387,6.48,3039.0,0.12551692,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4868971,0.34484646,0.012081684
1.4880351,0.05212727,6.52,3042.0,0.12662102,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4880351,0.3451104,0.012089541
1.4892993,0.05231385,6.56,3049.0,0.12769876,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4892993,0.34540358,0.012132813
1.4904245,0.052386716,6.6,3052.0,0.1287511,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4904245,0.34566453,0.012149713
1.491553,0.0524872,6.64,3056.0,0.12977898,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.491553,0.34592625,0.0121730175
1.4926147,0.05254473,6.68,3059.0,0.13078329,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4926147,0.3461725,0.012186361
1.4936777,0.052626144,6.72,3063.0,0.13176489,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4936777,0.34641904,0.012205242
1.4947301,0.052718747,6.76,3066.0,0.13272458,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4947301,0.34666312,0.012226719
1.4957061,0.052756157,6.8,3067.0,0.13366319,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4957061,0.34688947,0.012235396
1.4967545,0.05288631,6.84,3071.0,0.13458146,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4967545,0.34713262,0.012265581
1.4977614,0.052994486,6.88,3076.0,0.13548012,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4977614,0.34736612,0.01229067
1.4987048,0.053058114,6.92,3080.0,0.13635987,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.4987048,0.34758493,0.012305426
1.49962,0.053111818,6.96,3083.0,0.13722141,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.49962,0.3477972,0.012317881
1.5006088,0.05325666,7.0,3089.0,0.13806537,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5006088,0.3480265,0.012351474
1.5016007,0.053421598,7.04,3095.0,0.13889237,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5016007,0.3482566,0.012389727
1.502453,0.053463195,7.08,3097.0,0.13970302,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.502453,0.34845424,0.012399374
1.5032512,0.05346654,7.12,3098.0,0.14049791,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5032512,0.34863934,0.012400149
1.5040847,0.053520396,7.16,3101.0,0.14127755,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5040847,0.34883267,0.01241264
1.5049626,0.053633306,7.2,3104.0,0.14204253,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5049626,0.34903625,0.012438827
1.5057592,0.053679135,7.24,3106.0,0.14279333,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5057592,0.34922102,0.012449455
1.5066961,0.053878967,7.28,3112.0,0.14353044,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5066961,0.3494383,0.012495801
1.5074757,0.05393466,7.32,3114.0,0.14425434,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5074757,0.34961912,0.012508717
1.5083492,0.054096986,7.36,3119.0,0.1449655,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5083492,0.3498217,0.012546365
1.5091739,0.054222792,7.4,3125.0,0.14566433,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5091739,0.35001296,0.012575543
1.5100718,0.05443368,7.44,3132.0,0.14635128,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5100718,0.3502212,0.012624453
1.5109278,0.054614335,7.48,3138.0,0.14702673,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5109278,0.35041973,0.01266635
1.5117236,0.054745823,7.52,3142.0,0.14769109,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5117236,0.35060433,0.012696845
1.5124907,0.054859303,7.56,3145.0,0.14834471,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5124907,0.35078222,0.012723165
1.5131719,0.05489715,7.6,3146.0,0.14898796,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5131719,0.3509402,0.012731941
1.5138232,0.054915216,7.64,3147.0,0.1496212,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5138232,0.35109124,0.012736131
1.5144846,0.05495309,7.68,3148.0,0.15024474,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5144846,0.35124466,0.012744916
1.5152124,0.055066764,7.72,3151.0,0.15085892,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5152124,0.35141343,0.01277128
1.5159873,0.05523652,7.76,3156.0,0.15146403,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5159873,0.35159314,0.012810649
1.5166332,0.055286065,7.8,3159.0,0.15206037,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5166332,0.35174295,0.01282214
1.5173422,0.05540723,7.84,3165.0,0.15264823,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5173422,0.3519074,0.012850242
1.5179218,0.05540723,7.88,3165.0,0.15322788,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5179218,0.3520418,0.012850242
1.5185877,0.055501323,7.92,3168.0,0.15379958,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5185877,0.35219625,0.012872064
1.5193119,0.055661574,7.96,3173.0,0.15436359,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5193119,0.3523642,0.01290923
1.5199089,0.055702027,8.0,3175.0,0.15492013,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5199089,0.35250267,0.012918612
1.5206633,0.055906992,8.04,3183.0,0.15546948,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5206633,0.3526776,0.012966149
1.5212436,0.055945035,8.08,3184.0,0.1560118,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5212436,0.3528122,0.012974971
1.5217792,0.055945035,8.12,3184.0,0.15654737,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5217792,0.35293642,0.012974971
1.5225182,0.056155093,8.16,3193.0,0.15707637,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5225182,0.3531078,0.013023688
1.5231022,0.056216374,8.2,3196.0,0.15759899,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5231022,0.35324326,0.013037901
1.5236948,0.056292605,8.24,3198.0,0.15811543,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5236948,0.3533807,0.013055581
1.5243047,0.056392055,8.28,3202.0,0.15862589,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5243047,0.35352218,0.013078646
1.5248475,0.05643019,8.32,3203.0,0.15913053,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5248475,0.35364804,0.013087491
1.5254493,0.05653305,8.36,3208.0,0.15962952,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5254493,0.3537876,0.0131113455
1.5259428,0.05653305,8.4,3208.0,0.16012304,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5259428,0.35390207,0.0131113455
1.5264311,0.05653305,8.44,3208.0,0.16061124,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5264311,0.35401532,0.0131113455
1.5270287,0.05664764,8.48,3211.0,0.16109428,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5270287,0.3541539,0.013137922
1.5275671,0.056708172,8.52,3214.0,0.16157228,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5275671,0.3542788,0.01315196
1.5280807,0.05674851,8.56,3216.0,0.16204542,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5280807,0.3543979,0.013161316
1.5285902,0.056789614,8.6,3218.0,0.1625138,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5285902,0.35451606,0.013170849
1.5291167,0.056852445,8.64,3221.0,0.16297758,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5291167,0.3546382,0.013185421
1.5295943,0.056870706,8.68,3222.0,0.16343687,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5295943,0.35474893,0.013189656
1.5300492,0.056870706,8.72,3222.0,0.16389179,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5300492,0.35485443,0.013189656
1.5305232,0.056894,8.76,3224.0,0.16434248,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5305232,0.35496438,0.013195058
1.5309697,0.056894,8.8,3224.0,0.16478902,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5309697,0.35506794,0.013195058
1.5314122,0.056894,8.84,3224.0,0.16523153,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5314122,0.35517058,0.013195058
1.5319191,0.056962237,8.88,3227.0,0.16567011,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5319191,0.35528812,0.013210884
1.5323539,0.056962237,8.92,3227.0,0.16610488,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5323539,0.35538894,0.013210884
1.5328283,0.05700561,8.96,3229.0,0.16653593,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5328283,0.355499,0.0132209435
1.5333323,0.05708231,9.0,3231.0,0.16696332,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5333323,0.35561588,0.013238732
1.5333323,0.05708231,9.0,3231.0,0.16696332,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5333323,0.35561588,0.013238732
1.5333323,0.05708231,9.0,3231.0,0.16696332,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5333323,0.35561588,0.013238732
1.5333323,0.05708231,9.0,3231.0,0.16696332,1.3092867,0.0,39973.0,1.308403,0.0,0,0.0,1.5333323,0.35561588,0.013238732
1.5346041,0.057179052,9.11,3235.0,0.1681216,1.3092941,9.2879445e-06,39973.0,1.308403,1.8589168e-05,0,9.293677e-06,1.5345948,0.35591084,0.013261169
1.5376761,0.05733267,9.22,3239.0,0.16934925,1.3100376,0.0009607765,39973.0,1.308403,0.0019229267,0,0.000955803,1.5367203,0.3566233,0.013296796
1.5423734,0.05786091,9.33,3259.0,0.17064893,1.3113002,0.0025888172,39973.0,1.308403,0.005181347,0,0.0025629827,1.5398104,0.35771272,0.013419308
1.5479152,0.058428235,9.44,3279.0,0.1720076,1.3128923,0.0046567265,39973.0,1.308403,0.009320366,0,0.0045896913,1.5433255,0.358998,0.013550884
1.5543936,0.059157547,9.55,3305.0,0.17342542,1.314801,0.007155045,39973.0,1.308403,0.014321053,0,0.0070193536,1.5473744,0.36050048,0.013720028
1.5615435,0.05993783,9.66,3333.0,0.17489699,1.3169603,0.010001764,39973.0,1.308403,0.02001919,0,0.009768178,1.5517752,0.36215872,0.013900994
1.5691737,0.060743235,9.77,3360.0,0.17641531,1.3193039,0.0131087,39973.0,1.308403,0.026238209,0,0.012751384,1.5564222,0.36392835,0.014087787
1.5775319,0.061764758,9.88,3393.0,0.17798033,1.3218523,0.016507542,39973.0,1.308403,0.03304154,0,0.015995495,1.5615364,0.3658668,0.014324702
1.5860528,0.0624578,9.99,3418.0,0.17959453,1.3245997,0.020193134,39973.0,1.308403,0.04041884,0,0.019492822,1.56656,0.367843,0.014485435
1.5954747,0.0635317,10.1,3456.0,0.18125778,1.3275563,0.024183838,39973.0,1.308403,0.048406877,0,0.023256278,1.5722185,0.37002817,0.014734496
1.6055316,0.06478816,10.21,3494.0,0.1829685,1.3306912,0.028438311,39973.0,1.308403,0.056922868,0,0.027247008,1.5782846,0.3723606,0.015025901
1.6159736,0.06606424,10.32,3537.0,0.18472426,1.3339753,0.032914165,39973.0,1.308403,0.065881945,0,0.031427458,1.5845462,0.37478232,0.015321853
1.6267822,0.06730701,10.43,3581.0,0.18652245,1.3374317,0.03759537,39972.0,1.308403,0.075252004,0,0.035784755,1.5909975,0.3772891,0.015610081
1.6381005,0.06856915,10.54,3623.0,0.18836749,1.3410631,0.04259179,39972.0,1.308403,0.085253015,0,0.04040731,1.5976932,0.37991408,0.015902802
1.6497849,0.06977065,10.65,3670.0,0.19026129,1.3448638,0.047844727,39972.0,1.308403,0.09576744,0,0.045245145,1.6045398,0.38262397,0.016181456
1.6622285,0.0713523,10.76,3721.0,0.19219922,1.3488158,0.053327817,39972.0,1.308403,0.10674251,0,0.05027592,1.6119525,0.38550994,0.01654828
1.6746284,0.07252818,10.87,3762.0,0.19417764,1.3529072,0.059021506,39972.0,1.308403,0.118139066,0,0.055483878,1.6191444,0.38838574,0.016820993
1.6876956,0.07401605,10.98,3812.0,0.1961992,1.3571414,0.064931534,39972.0,1.308403,0.12996861,0,0.06087373,1.6268219,0.39141637,0.017166065
1.7015617,0.07578705,11.09,3868.0,0.1982648,1.361575,0.071150534,39972.0,1.308403,0.1424166,0,0.06651736,1.6350443,0.39463222,0.017576803
1.7165712,0.07825752,11.2,3948.0,0.20038356,1.3662058,0.07761892,39971.0,1.308403,0.15536371,0,0.072368585,1.6442026,0.39811328,0.018149763
1.7313116,0.0802001,11.31,4007.0,0.20253727,1.3709323,0.08428453,39971.0,1.308403,0.16870575,0,0.07838499,1.6529266,0.40153193,0.01860029
1.7471712,0.08279395,11.42,4089.0,0.20472573,1.3758436,0.09117629,39970.0,1.308403,0.18250044,0,0.08459262,1.6625786,0.40521014,0.019201867
1.7626728,0.084658936,11.53,4150.0,0.2069641,1.3808788,0.09831266,39970.0,1.308403,0.19678482,0,0.09100175,1.671671,0.40880534,0.019634401
1.7792187,0.08704396,11.64,4226.0,0.20925389,1.3861407,0.105745345,39969.0,1.308403,0.21166232,0,0.09765519,1.6815635,0.41264272,0.020187546
1.7961943,0.089553505,11.75,4304.0,0.21158387,1.391513,0.11340014,39969.0,1.308403,0.22698443,0,0.10449322,1.691701,0.41657975,0.020769566
1.8134714,0.091982916,11.86,4378.0,0.21395162,1.3970599,0.12125886,39968.0,1.308403,0.2427147,0,0.11150904,1.7019625,0.42058674,0.021333005
1.8317441,0.095064566,11.97,4476.0,0.21635275,1.4027361,0.12937057,39968.0,1.308403,0.25895143,0,0.118733674,1.7130103,0.4248246,0.022047712
1.8500952,0.097736076,12.08,4557.0,0.21878503,1.4085855,0.13774683,39968.0,1.308403,0.27571774,0,0.12617883,1.7239163,0.42908064,0.022667298
1.8694341,0.10092118,12.19,4658.0,0.2212732,1.4146137,0.14639653,39968.0,1.308403,0.2930314,0,0.13385148,1.7355827,0.4335658,0.023405997
1.8889202,0.104073204,12.3,4757.0,0.22380577,1.4207084,0.1551226,39968.0,1.308403,0.310498,0,0.1416088,1.7473115,0.43808508,0.024137028
1.9069636,0.107001156,12.41,4844.0,0.22633222,1.4263093,0.16297156,39968.0,1.308403,0.326209,0,0.1487377,1.7582258,0.44226977,0.024816088
1.9225168,0.109480515,12.52,4919.0,0.22877574,1.431002,0.16929401,39968.0,1.308403,0.3388645,0,0.15471055,1.7678062,0.44587693,0.02539111
1.9373187,0.11209898,12.63,4996.0,0.23119102,1.4352995,0.1749977,39968.0,1.308403,0.35028142,0,0.16018045,1.7771382,0.44930983,0.025998393
1.9519172,0.11513129,12.74,5080.0,0.23358446,1.439341,0.18031026,39968.0,1.308403,0.36091557,0,0.16532435,1.7865928,0.45269555,0.026701657
1.9651468,0.117302984,12.85,5146.0,0.2359501,1.4431869,0.18532823,39968.0,1.308403,0.37096015,0,0.1702194,1.7949274,0.45576382,0.027205324
1.978313,0.11978267,12.96,5221.0,0.23827927,1.4468734,0.19010845,39968.0,1.308403,0.38052896,0,0.17491166,1.8034014,0.45881736,0.027780423
1.9910218,0.122131765,13.07,5290.0,0.24058571,1.4504249,0.19468859,39968.0,1.308403,0.38969734,0,0.179432,1.8115897,0.46176484,0.028325232
2.003647,0.124557115,13.18,5362.0,0.24287696,1.4539384,0.19909567,39966.0,1.308403,0.3985194,0,0.1838113,1.8198359,0.46469295,0.028887728
2.015659,0.12673229,13.29,5424.0,0.24515072,1.457309,0.20334995,39965.0,1.308403,0.407036,0,0.18805477,1.8276042,0.4674788,0.029392203
2.0273662,0.12884578,13.4,5485.0,0.247383,1.4605457,0.20746769,39965.0,1.308403,0.41527942,0,0.19217414,1.835192,0.47019395,0.029882371
2.03924,0.13136582,13.51,5556.0,0.24960062,1.4636974,0.21146193,39965.0,1.308403,0.42327568,0,0.19618544,1.8430544,0.47294775,0.030466827
2.0502586,0.13321233,13.62,5609.0,0.25179052,1.4667715,0.21534348,39965.0,1.308403,0.43104643,0,0.20009777,1.850161,0.47550327,0.030895077
2.0613549,0.13532582,13.73,5675.0,0.25396243,1.4697739,0.21912143,39965.0,1.308403,0.4386098,0,0.20391887,1.8574361,0.47807673,0.031385243
2.0723362,0.13750975,13.84,5739.0,0.25611186,1.4727098,0.22280355,39965.0,1.308403,0.4459814,0,0.20765536,1.8646808,0.48062357,0.03189175
2.0835254,0.14004359,13.95,5805.0,0.25823727,1.4755837,0.2263966,39965.0,1.308403,0.45317474,0,0.21131296,1.8722125,0.4832186,0.032479405
2.0944705,0.1424263,14.06,5875.0,0.26035902,1.4784739,0.2299065,39963.0,1.308403,0.46020162,0,0.21489725,1.8795732,0.48575702,0.03303201
2.1048017,0.14439929,14.17,5924.0,0.262442,1.4812355,0.23333843,39963.0,1.308403,0.46707252,0,0.21841185,1.8863899,0.48815307,0.033489596
2.1156197,0.14699037,14.28,6001.0,0.2645157,1.4839873,0.23669708,39962.0,1.308403,0.4737967,0,0.22186655,1.8937532,0.490662,0.03409053
2.1255386,0.14880644,14.39,6053.0,0.26655605,1.4866492,0.23998654,39962.0,1.308403,0.48038253,0,0.22525401,1.9002846,0.49296245,0.03451172
2.1353643,0.15068343,14.5,6106.0,0.2685895,1.489265,0.24321067,39962.0,1.308403,0.48683757,0,0.22858293,1.9067813,0.49524125,0.034947038
2.1456409,0.15311132,14.61,6179.0,0.2705988,1.491837,0.24637288,39962.0,1.308403,0.49316868,0,0.23185624,1.9137845,0.49762464,0.035510123
2.1552503,0.15495734,14.72,6229.0,0.27259368,1.4943676,0.2494763,39962.0,1.308403,0.49938208,0,0.23507664,1.9201736,0.4998533,0.035938255
2.1653035,0.1572672,14.83,6290.0,0.2745875,1.4969426,0.25252378,39960.0,1.308403,0.5054835,0,0.23825824,1.9270452,0.50218487,0.036473967
2.1745248,0.15895042,14.94,6341.0,0.27655494,1.4993958,0.25551787,39960.0,1.308403,0.5114783,0,0.24138007,1.9331446,0.5043235,0.036864344
2.1835477,0.16054219,15.05,6387.0,0.2785046,1.5018128,0.25846112,39960.0,1.308403,0.5173713,0,0.24445581,1.9390919,0.50641614,0.037233513
2.19347,0.16306019,15.16,6450.0,0.28043687,1.5041952,0.2613558,39960.0,1.308403,0.523167,0,0.24748746,1.9459825,0.50871736,0.037817497
2.2029843,0.16531995,15.27,6514.0,0.28236973,1.5065442,0.264204,39960.0,1.308403,0.5288698,0,0.2504768,1.9525076,0.5109239,0.03834159
2.2128627,0.16803873,15.38,6588.0,0.2842759,1.5088615,0.26700774,39960.0,1.308403,0.5344835,0,0.2534256,1.9594373,0.513215,0.03897214
2.2218041,0.16991282,15.49,6648.0,0.2861653,1.5111481,0.26976883,39960.0,1.308403,0.5400119,0,0.25633544,1.9654688,0.5152887,0.039406784
2.2311661,0.17217459,15.6,6713.0,0.2880465,1.5134394,0.27248907,39959.0,1.308403,0.54545844,0,0.25920293,1.9719632,0.51746,0.039931342
2.2404072,0.17440996,15.71,6779.0,0.28992897,1.5157058,0.2751701,39958.0,1.308403,0.55082643,0,0.26203874,1.9783685,0.5196032,0.040449776
2.2495244,0.17664434,15.82,6841.0,0.29178816,1.5179076,0.27781335,39958.0,1.308403,0.5561191,0,0.26484045,1.9846839,0.52171767,0.040967982
2.2580216,0.1783756,15.93,6888.0,0.29363433,1.5200832,0.28042042,39958.0,1.308403,0.5613392,0,0.26760876,1.9904128,0.5236884,0.0413695
2.2674372,0.1810902,16.04,6965.0,0.29545692,1.5222334,0.28299272,39958.0,1.308403,0.56648976,0,0.2703449,1.9970922,0.5258721,0.041999083
2.2760787,0.18306224,16.15,7025.0,0.2972669,1.5243592,0.2855316,39958.0,1.308403,0.5715733,0,0.27305007,2.0030286,0.52787626,0.042456444
2.2845678,0.18494064,16.26,7079.0,0.29908684,1.5265379,0.2880383,39956.0,1.308403,0.5765925,0,0.27572516,2.0088427,0.52984506,0.042892087
2.293012,0.18676837,16.37,7136.0,0.3008676,1.5286577,0.290514,39955.0,1.308403,0.58154976,0,0.27837372,2.0146382,0.5318035,0.043315984
2.300765,0.18807442,16.48,7176.0,0.3026538,1.5307157,0.29295984,39955.0,1.308403,0.5864475,0,0.28099233,2.0197728,0.5336016,0.043618888
2.3105798,0.19149853,16.59,7264.0,0.30441734,1.5327528,0.29537705,39955.0,1.308403,0.5912879,0,0.28358412,2.0269957,0.5358779,0.04441302
2.3193202,0.19384235,16.7,7329.0,0.30616933,1.5347693,0.29776675,39955.0,1.308403,0.5960732,0,0.28615004,2.03317,0.537905,0.044956606
2.3274646,0.19567838,16.81,7377.0,0.30792382,1.5367664,0.30012998,39955.0,1.308403,0.60080546,0,0.28869104,2.0387735,0.53979385,0.045382425
2.3358197,0.19777477,16.92,7430.0,0.30966264,1.5387446,0.30246773,39955.0,1.308403,0.60548675,0,0.291208,2.044612,0.5417316,0.045868628
