Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Load_fibers,Moisture,Broken,Total_model,Creep_model,Mech_model,Reduced,plastic,templ_global
0.0192289047918758,0.0095217629746965,108.856,256902.0,0.003495852540126,0.0043461660955693,0.0018810040790872,37213.0,2.0,79999.99999999991,0.0939562477066577,0,0.018821905086822403,0.004872608632840437,0.008175468365058529,0.013949296453981967,0.00040699970505339524,0.005773828088923438
0.0192209496724411,0.0095217412885952,108.874,256904.0,0.0034937318124925,0.0043456339317464,0.0018755821384181,37213.0,2.0,80000.00000000006,0.0936854214994062,0,0.018813949967387705,0.004868782182552055,0.008176352078381395,0.01394516778483565,0.00040699970505339524,0.0057688157064542545
0.019212928830975,0.00952165107227,108.892,256906.0,0.0034916160650914,0.0043451017141516,0.0018701601977489,37213.0,2.0,79999.99999999997,0.0934145952921547,0,0.018805929125921605,0.00486496249399066,0.008177163307945875,0.013940966631930946,0.00040699970505339524,0.005763803323985072
0.0192047329050615,0.0095213754731567,108.91,256910.0,0.0034895052608187,0.0043445699711597,0.001864743622149,37213.0,2.0,79999.99999999997,0.0931440370703814,0,0.018797733200008104,0.004861149533674629,0.008177791624302433,0.013936583666333475,0.00040699970505339524,0.005758792042031043
0.0191967673958554,0.0095212180940702,108.928,256912.0,0.0034873995160962,0.004344048109208,0.0018594279098514,37213.0,2.0,80000.00000000003,0.0928785169755966,0,0.018789767690802005,0.00485734327182037,0.008178620425806927,0.013932424418981635,0.00040699970505339524,0.0057538039931747074
0.0191887306585489,0.0095209887432399,108.946,256915.0,0.0034852986520375,0.0043435261953528,0.0018541121975538,37213.0,2.0,79999.99999999991,0.0926129968808119,0,0.018781730953495505,0.004853543678992357,0.008179371330184777,0.013928187274503148,0.00040699970505339524,0.005748815944318371
0.0191807208185902,0.0095207766620021,108.964,256918.0,0.0034832026242581,0.0043430042295744,0.0018487964852562,37213.0,2.0,80000.00000000001,0.0923474767860271,0,0.018773721113536805,0.004849750722888301,0.00818014249518647,0.013923970390648504,0.00040699970505339524,0.0057438278954620335
0.0191723360907234,0.0095202052556471,108.982,256924.0,0.0034811113928712,0.0043424822118529,0.0018434807729586,37213.0,2.0,80000.00000000006,0.0920819566912423,0,0.018765336385670003,0.004845964371688702,0.008180532167375604,0.013919372013981302,0.00040699970505339524,0.005738839846605698
0.0191644855112318,0.0095201434604224,109.0,256925.0,0.0034790249046966,0.0043419601421687,0.001838165060661,37213.0,2.0,80000.00000000003,0.0918164365964576,0,0.018757485806178403,0.004842184594048565,0.00817646136552414,0.013915301212129838,0.00040699970505339524,0.005738839846605698
0.0191644855112318,0.0095201434604224,109.0,256925.0,0.0034790249046966,0.0043419601421687,0.001838165060661,37213.0,2.0,80000.00000000003,0.0918164365964576,0,0.018757485806178403,0.004842184594048355,0.008174618229337058,0.013915301212130048,0.00040699970505339524,0.005740682982792989
0.0191644855112318,0.0095201434604224,109.0,256925.0,0.0034790249046966,0.0043419601421687,0.001838165060661,37213.0,2.0,80000.00000000003,0.0918164365964576,0,0.018757485806178403,0.004842184594048145,0.008172775093149977,0.013915301212130258,0.00040699970505339524,0.00574252611898028
0.0191644855112318,0.0095201434604224,109.0,256925.0,0.0034790249046966,0.0043419601421687,0.001838165060661,37213.0,2.0,80000.00000000003,0.0918164365964576,0,0.018757485806178403,0.004842184594047935,0.008170931956962897,0.013915301212130467,0.00040699970505339524,0.005744369255167571
0.0191664528446408,0.0095197861824202,109.022,256927.0,0.003476551777931,0.004342499564038,0.0018419293993967,37212.0,2.0,79999.99999999994,0.0920044655043311,0,0.018759453139587403,0.004837574049262577,0.008175666698969963,0.013921879090324826,0.00040699970505339524,0.005746212391354862
0.0191681312060578,0.0095189729201389,109.044,256932.0,0.0034740861196388,0.0043430552084237,0.001845893807167,37211.0,2.0,80000.00000000009,0.0922024878704797,0,0.018761131501004405,0.004832973883584104,0.008180102089878148,0.0139281576174203,0.00040699970505339524,0.005748055527542153
0.0191702043763272,0.0095188229452668,109.066,256934.0,0.0034715308614597,0.0043434862655861,0.0018498582149373,37211.0,2.0,79999.99999999997,0.0924005102366284,0,0.018763204671273803,0.0048283841238555645,0.008177982477019964,0.013934820547418238,0.00040699970505339524,0.005756838070398274
0.0191723424413929,0.0095187600469932,109.088,256935.0,0.0034689836003478,0.004343913993318,0.0018538226227075,37211.0,2.0,79999.99999999999,0.092598532602777,0,0.018765342736339504,0.004823804790605889,0.008175588623742274,0.013941537945733615,0.00040699970505339524,0.00576594932199134
0.0191741408279561,0.0095183951857977,109.11,256939.0,0.003466444664715,0.0043443384105184,0.0018577870304778,37211.0,2.0,80000.00000000006,0.0927965549689257,0,0.018767141122902703,0.004819235903389229,0.008172844645929067,0.013947905219513473,0.00040699970505339524,0.005775060573584406
0.0191846532028891,0.0095176691104732,109.132,256951.0,0.0034638981066884,0.0043455952205555,0.0018698644305154,37211.0,2.0,79999.99999999997,0.0933998217040696,0,0.018777653497835705,0.004814677818541649,0.008178803854116585,0.013962975679294056,0.00040699970505339524,0.005784171825177472
0.0191960241532078,0.0095173565420886,109.154,256957.0,0.00346136082785,0.0043468899850785,0.0018823733726949,37211.0,2.0,79999.99999999999,0.0940246439907554,0,0.018789024448154404,0.004810131016337912,0.008185610355045954,0.013978893431816491,0.00040699970505339524,0.005793283076770538
0.0192054341789016,0.009514954371394,109.176,256980.0,0.0034589291510302,0.0043482978228525,0.0018948823148743,37210.0,2.0,80000.00000000006,0.0946494662774416,0,0.018798434473848203,0.004805595721678378,0.008184637954926615,0.013992838752169825,0.00040699970505339524,0.005808200797243211
0.0192152680976683,0.0095132544959647,109.198,256996.0,0.0034564137797093,0.004349579274751,0.0019073912570538,37210.0,2.0,79999.99999999997,0.0952742885641273,0,0.018808268392614905,0.00480107213850928,0.008183500297495636,0.014007196254105625,0.00040699970505339524,0.005823695956609989
0.0192263093405036,0.009512783903223,109.22,257002.0,0.0034539104024447,0.0043508542671045,0.0019199001992332,37210.0,2.0,80000.0,0.0958991108508135,0,0.018819309635450206,0.004796560465069242,0.008183558054404197,0.014022749170380964,0.00040699970505339524,0.005839191115976767
0.019242527801391,0.0095122124646248,109.242,257013.0,0.0034514111123472,0.0043526137014835,0.0019371503796183,37210.0,2.0,79999.99999999997,0.0967607582226928,0,0.018835528096337605,0.0047920612283962605,0.0081887805925978,0.014043466867941345,0.00040699970505339524,0.005854686275343545
0.0192587214119142,0.0095110910321769,109.264,257025.0,0.0034489250714771,0.0043544206356738,0.0019549332833972,37210.0,2.0,79999.99999999999,0.0976490151547056,0,0.018851721706860804,0.0047875750748534365,0.008193965197297044,0.014064146632007368,0.00040699970505339524,0.005870181434710323
0.0192749119060973,0.0095100349237362,109.286,257042.0,0.0034464539540015,0.0043562198931166,0.0019727161871761,37210.0,2.0,80000.00000000004,0.098537272086719,0,0.018867912201043904,0.004783102389148988,0.008194813127811142,0.014084809811894916,0.00040699970505339524,0.005889996684083773
0.0192912792400835,0.0095087424205511,109.308,257051.0,0.0034441873778821,0.0043582505085041,0.001990499090955,37208.0,2.0,79999.99999999997,0.0994255290187323,0,0.018884279535030104,0.004778643513227458,0.008195145934681587,0.014105636021802646,0.00040699970505339524,0.00591049008712106
0.0193070640232819,0.0095074025571052,109.33,257064.0,0.0034417473431428,0.0043600342826344,0.0020082819947339,37208.0,2.0,80000.00000000009,0.1003137859507451,0,0.018900064318228504,0.004774198779282413,0.008194882048787742,0.01412586553894609,0.00040699970505339524,0.005930983490158349
0.0193274504534217,0.0095058470087718,109.352,257081.0,0.0034394108930021,0.0043623571555811,0.0020302234696397,37207.0,2.0,80000.0,0.1014097637182688,0,0.018920450748368303,0.004769768961741891,0.008199204893430775,0.014150681786626412,0.00040699970505339524,0.005951476893195636
0.0193483907715012,0.0095043239226415,109.374,257102.0,0.003436996886885,0.0043646277170197,0.0020529075465325,37207.0,2.0,79999.99999999997,0.1025428344921329,0,0.018941391066447804,0.004765354996786179,0.0082040657734287,0.014176036069661625,0.00040699970505339524,0.0059719702962329245
0.0193699969281281,0.0095033212484396,109.396,257115.0,0.0034346947921711,0.0043670064922649,0.0020755916234252,37206.0,2.0,79999.99999999993,0.1036759052659978,0,0.018962997223074703,0.004760957447438987,0.008205548874698274,0.014202039775635717,0.00040699970505339524,0.005996490900937443
0.0193907108059514,0.0095015076390092,109.418,257142.0,0.0034324122755727,0.0043693777854042,0.002098275700318,37205.0,2.0,80000.00000000006,0.1048089760398626,0,0.018983711100898006,0.004756576789304499,0.008205233362638537,0.014227134311593507,0.00040699970505339524,0.0060219009489549695
