slip_final,slip_max,tot_mech_max,ratio_slip_over_tot,elastic_max,n_fib,damage,broken,moist_max,failure_limit,load_d,load_d_max,frozen_moisture_step,moist_step_human
0.016955938056749623,0.0630635503564417,1.573836727047165,0.010773632210605722,1.5135803838855266,39894,0.002650000000000041,0,0.020392499999999997,0.3,0.8,0.8,0,1
0.04320804401916604,0.15537908534723538,1.8968403372844589,0.022778956757648475,1.754659996631758,39777,0.005574999999999997,0,0.5735598170197198,0.3,0.8,0.8,10,11
0.06558512837597197,0.22784363797312457,2.0786785481220154,0.031551356719019846,1.8561220912260825,39684,0.007900000000000018,0,0.7794836428437901,0.3,0.8,0.8,20,21
0.09547327673109432,0.3284001009536474,2.260428163471048,0.042236810828125734,1.934720304445925,39585,0.010375000000000023,0,0.9435651189194838,0.3,0.8,0.8,30,31
0.10275300028232602,0.3733193686227884,2.328541450119653,0.04412762344301237,1.9582124435251131,39504,0.012399999999999967,0,0.9939877812296163,0.3,0.8,0.8,40,41
0.10455832290476173,0.379818513701729,2.3375294728882996,0.04473026933669731,1.9607506590241444,39487,0.012824999999999975,0,0.9994842408621025,0.3,0.8,0.8,50,51
0.10472775736427253,0.38040477235409254,2.3383301771417306,0.04478741214052458,1.9609644620720268,39487,0.012824999999999975,0,0.9999567208991419,0.3,0.8,0.8,60,61
0.10474469353089307,0.38043229242931964,2.3383756921290315,0.044793783087749124,1.9609824049582472,39486,0.012850000000000028,0,0.999996375135997,0.3,0.8,0.8,70,71
0.10474463407180999,0.3804318430671523,2.338376749944376,0.0447937373968081,1.9609839077878484,39486,0.012850000000000028,0,0.9999996964455812,0.3,0.8,0.8,80,81
0.1047446290925639,0.38043180543648625,2.338376838528266,0.044793733570543046,1.9609840336383464,39486,0.012850000000000028,0,0.9999999745800087,0.3,0.8,0.8,90,91
0.10474462868632245,0.38043180236631535,2.338376845755554,0.044793733258369814,1.9609840439061028,39486,0.012850000000000028,0,0.9999999972721453,0.3,0.8,0.8,99,100
