Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Moisture,Broken
0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0
1.384012412418951,0.06103781279020129,5.0,3814.0,0.0,1.323523199488139,0.0,39972.0,1.1290459917974973,0.0,0
1.384012412418951,0.06103781279020129,5.0,3814.0,0.0,1.323523199488139,0.0,39972.0,1.1290459917974973,0.0,0
1.4595207160247838,0.07205279894255745,6.0,4254.0,0.06449834706136305,1.3235894253174854,0.0,39970.0,1.1290459917974973,0.0,0
1.483899210305089,0.07540167729782271,7.0,4386.0,0.08553172378006726,1.3236225407175526,0.0,39969.0,1.1290459917974973,0.0,0
1.4995365381423635,0.07776473281534352,8.0,4477.0,0.09881019239105414,1.3236556577747167,0.0,39968.0,1.1290459917974973,0.0,0
1.511282625772114,0.07951549161466442,9.0,4545.0,0.10880552122148354,1.3236556577747172,0.0,39968.0,1.1290459917974973,0.0,0
1.5212141173644025,0.08104924380141344,10.0,4606.0,0.1172081503638169,1.3236887764891,0.0,39967.0,1.1290459917974973,0.0,0
1.5299231883784266,0.0822977149642156,11.0,4656.0,0.12466875021503887,1.3236887764890999,0.0,39967.0,1.1290459917974973,0.0,0
1.5383973534483435,0.08397681599764074,12.0,4718.0,0.13146381425153056,1.3236887764891005,0.0,39967.0,1.1290459917974973,0.0,0
1.5456877233838282,0.08500736120030132,13.0,4758.0,0.13772363898435477,1.3236887764891003,0.0,39967.0,1.1290459917974973,0.0,0
1.5528943424697317,0.08641699671451558,14.0,4814.0,0.1435263269749121,1.3237218968608289,0.0,39966.0,1.1290459917974973,0.0,0
1.559525565491486,0.08765784616608237,15.0,4858.0,0.14891670054509942,1.3237218968608289,0.0,39966.0,1.1290459917974973,0.0,0
1.5653663988397892,0.08847651016202304,16.0,4889.0,0.15393886989746225,1.3237218968608289,0.0,39966.0,1.1290459917974973,0.0,0
1.5706944413078914,0.08911572642623163,17.0,4914.0,0.1586276961013557,1.3237218968608284,0.0,39966.0,1.1290459917974973,0.0,0
1.575811485018842,0.08984654672253004,18.0,4943.0,0.16301391951600805,1.3237218968608284,0.0,39966.0,1.1290459917974973,0.0,0
1.5807458592307728,0.09066976449318911,19.0,4970.0,0.1671250759572796,1.323721896860829,0.0,39966.0,1.1290459917974973,0.0,0
1.5854639313526406,0.09152692547531396,20.0,5001.0,0.17098598709702273,1.3237218968608282,0.0,39966.0,1.1290459917974973,0.0,0
1.5896724136948233,0.09210230803383652,21.0,5021.0,0.17461908688068267,1.3237218968608286,0.0,39966.0,1.1290459917974973,0.0,0
1.593761495655124,0.0927658031488915,22.0,5045.0,0.17804467372592866,1.323721896860829,0.0,39966.0,1.1290459917974973,0.0,0
1.5974778388971664,0.09324569727086074,23.0,5063.0,0.18128112284600156,1.323721896860829,0.0,39966.0,1.1290459917974973,0.0,0
1.6013071852429408,0.09401109393418264,24.0,5088.0,0.18434507252845436,1.3237218968608289,0.0,39966.0,1.1290459917974973,0.0,0
1.6050604738183136,0.09485786449820606,25.0,5117.0,0.18725159053980353,1.3237218968608289,0.0,39966.0,1.1290459917974973,0.0,0
1.6082598620033985,0.09529451931751598,26.0,5133.0,0.19001432390557835,1.3237218968608289,0.0,39966.0,1.1290459917974973,0.0,0
1.6114651668248505,0.09587105104082465,27.0,5153.0,0.19265030725491328,1.3237550188900262,0.0,39965.0,1.1290459917974973,0.0,0
1.6147450524548925,0.0966397318734398,28.0,5179.0,0.19516151205234014,1.323755018890026,0.0,39965.0,1.1290459917974973,0.0,0
1.6175611122639992,0.09705471003064745,29.0,5195.0,0.19756259370423934,1.3237550188900258,0.0,39965.0,1.1290459917974973,0.0,0
1.62026044649292,0.09745385830309782,30.0,5209.0,0.1998627796607095,1.323755018890026,0.0,39965.0,1.1290459917974973,0.0,0
1.6229366893134003,0.09792247553790658,31.0,5226.0,0.2020704052463812,1.323755018890026,0.0,39965.0,1.1290459917974973,0.0,0
1.6256581617067276,0.0985213301824072,32.0,5248.0,0.20419302299520775,1.3237550188900262,0.0,39965.0,1.1290459917974973,0.0,0
1.628077208983795,0.0988959220382475,33.0,5261.0,0.20623747841643497,1.323755018890026,0.0,39965.0,1.1290459917974973,0.0,0
1.6303433827868867,0.09918959659090686,34.0,5272.0,0.2082099776668675,1.323755018890026,0.0,39965.0,1.1290459917974973,0.0,0
1.6327630792279988,0.09970575355980417,35.0,5291.0,0.21012123946543124,1.323788142576816,0.0,39964.0,1.1290459917974973,0.0,0
1.6351421217246314,0.10023974392522647,36.0,5311.0,0.21196629159664168,1.3237881425768157,0.0,39964.0,1.1290459917974973,0.0,0
1.6374033628504066,0.10071257069931551,37.0,5330.0,0.21375470594832752,1.323788142576816,0.0,39964.0,1.1290459917974973,0.0,0
1.6395008603784538,0.10107405441339427,38.0,5344.0,0.2154907197622962,1.3237881425768157,0.0,39964.0,1.1290459917974973,0.0,0
1.6416549231534527,0.10154068577552548,39.0,5359.0,0.2171781511751639,1.323788142576816,0.0,39964.0,1.1290459917974973,0.0,0
1.643732873574426,0.10197901620691334,40.0,5373.0,0.21882576545249138,1.3238212679213248,0.0,39963.0,1.1290459917974973,0.0,0
1.6457226025215825,0.10236830473045236,41.0,5388.0,0.22042620587610867,1.3238212679213237,0.0,39963.0,1.1290459917974973,0.0,0
1.6476860247444194,0.1027704467593373,42.0,5403.0,0.22198748607006058,1.3238212679213242,0.0,39963.0,1.1290459917974973,0.0,0
1.6494903938924814,0.10305006379997671,43.0,5413.0,0.22351223817748325,1.3238212679213244,0.0,39963.0,1.1290459917974973,0.0,0
1.6513610654799922,0.10343014649019924,44.0,5429.0,0.22500282707477148,1.3238212679213244,0.0,39963.0,1.1290459917974973,0.0,0
1.653246668253053,0.10385717500400483,45.0,5443.0,0.22646140133402676,1.3238212679213244,0.0,39963.0,1.1290459917974973,0.0,0
1.6547302652347038,0.10391501558159041,46.0,5449.0,0.22789543660136244,1.3238543949236745,0.0,39962.0,1.1290459917974973,0.0,0
1.6564204249931107,0.10420484703729996,47.0,5460.0,0.2292957649040599,1.323854394923675,0.0,39962.0,1.1290459917974973,0.0,0
1.6580825588568755,0.10449335823409048,48.0,5470.0,0.23066938757103428,1.323854394923675,0.0,39962.0,1.1290459917974973,0.0,0
1.659568119514455,0.10463048916904677,49.0,5474.0,0.23201781729365756,1.3238543949236747,0.0,39962.0,1.1290459917974973,0.0,0
1.6614434366097235,0.10518121836713103,50.0,5489.0,0.23334240519084157,1.3238543949236747,0.0,39962.0,1.1290459917974973,0.0,0
